robot_id,action_x,action_y,a_inc_x,a_inc_y,cur_vel_x,cur_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,time_action,time_step
0.0,1.0,0.6299999952316284,1.0,0.6299999952316284,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0.0,0.0,0.07525253295898438,0.1
1.0,-0.9900000095367432,0.46000000834465027,-0.9900000095367432,0.46000000834465027,0.0,0.0,-0.5,0.0,3.14,0.4,8.0,0.0,0.0,0.04486513137817383,0.1
0.0,1.3502235273344805,-0.42251721863927016,0.8999999761581421,-0.6399999856948853,0.45,0.22,0.5,-0.0,-0.0,0.4,0.05,0.01,0.45,0.15926575660705566,0.1
1.0,-0.9700000286102295,0.30000001192092896,-0.9700000286102295,0.30000001192092896,0.0,0.0,-0.5,0.0,3.14,0.4,8.0,0.0,1.2,0.04079079627990723,0.1
0.0,1.2478595931063277,0.6460699526441305,0.9800000190734863,0.6800000071525574,0.27,-0.03,0.5,-0.0,-0.0,0.4,0.07,0.02,-0.13,0.0028874874114990234,0.1
1.0,-0.9523289733756509,0.11463000832170661,-0.9200000166893005,0.019999999552965164,-0.03,0.09,-0.5,-0.0,-3.14,0.4,8.0,0.01,1.9,0.0039424896240234375,0.1
0.0,1.3287433651154796,-0.222985810041064,0.949999988079071,-0.3799999952316284,0.38,0.16,0.5,-0.0,-0.0,0.4,0.11,0.02,0.39,0.06857085227966309,0.1
1.0,-0.9105488955981096,0.0007764621894263968,-0.7099999785423279,-0.18000000715255737,-0.2,0.18,-0.5,-0.0,-3.14,0.4,7.99,0.03,2.41,0.011235237121582031,0.1
0.0,1.3099678976047706,0.5050601296054145,0.9300000071525574,0.5099999904632568,0.38,-0.0,0.5,-0.0,-0.0,0.4,0.15,0.03,-0.01,0.17552947998046875,0.1
1.0,-0.795282203499653,0.05296688380864434,-0.44999998807907104,-0.07999999821186066,-0.35,0.13,-0.5,-0.01,-3.14,0.4,7.95,0.05,2.77,0.11004328727722168,0.1
0.0,1.3433914907146294,-0.3541609965572728,0.8899999856948853,-0.5400000214576721,0.45,0.19,0.5,-0.0,-0.0,0.4,0.2,0.04,0.39,0.002285480499267578,0.1
1.0,-0.6663497098469823,0.09485186877003327,-0.1899999976158142,-0.019999999552965164,-0.48,0.11,-0.5,-0.01,-3.13,0.4,7.91,0.07,2.9,0.005255937576293945,0.1
0.0,1.287857959856752,0.6224614582135236,0.9599999785423279,0.6600000262260437,0.33,-0.04,0.5,-0.01,-0.01,0.4,0.23,0.04,-0.11,0.07487344741821289,0.1
1.0,-0.6457925635888231,0.07953970057719048,-0.15000000596046448,-0.03999999910593033,-0.5,0.12,-0.5,-0.01,-3.13,0.4,7.86,0.08,2.9,0.05333065986633301,0.1
0.0,1.327710902891202,-0.26651898864959794,0.9300000071525574,-0.4300000071525574,0.4,0.16,0.5,-0.01,-0.01,0.4,0.27,0.05,0.39,0.027043581008911133,0.1
1.0,-0.6560711367179026,0.07719578489712929,-0.17000000178813934,-0.03999999910593033,-0.49,0.12,-0.5,-0.01,-3.13,0.4,7.81,0.09,2.9,0.020380735397338867,0.1
0.0,1.3095500818212589,0.5420075014467416,0.949999988079071,0.5600000023841858,0.36,-0.02,0.5,-0.01,-0.01,0.4,0.31,0.05,-0.05,0.0015003681182861328,0.1
1.0,-0.6560711367179026,0.07719578489712929,-0.17000000178813934,-0.03999999910593033,-0.49,0.12,-0.5,-0.01,-3.13,0.4,7.76,0.1,2.9,0.0010807514190673828,0.1
0.0,1.3350637417488171,-0.3521811875955321,0.8999999761581421,-0.5299999713897705,0.44,0.18,0.5,-0.01,-0.01,0.4,0.36,0.06,0.39,0.11738276481628418,0.1
1.0,-0.6560711367179026,0.07719578489712929,-0.17000000178813934,-0.03999999910593033,-0.49,0.12,-0.5,-0.01,-3.13,0.4,7.71,0.11,2.9,0.016111373901367188,0.1
0.0,1.2878953344895314,0.6227893349094775,0.9599999785423279,0.6600000262260437,0.33,-0.04,0.5,-0.01,-0.01,0.4,0.39,0.07,-0.11,0.06380915641784668,0.1
1.0,-0.6560711367179026,0.047195783705036395,-0.17000000178813934,-0.07000000029802322,-0.49,0.12,-0.5,-0.02,-3.13,0.4,7.66,0.12,2.9,0.010416269302368164,0.1
0.0,1.3275472230445144,-0.26612135956064686,0.9300000071525574,-0.4300000071525574,0.4,0.16,0.5,-0.01,-0.01,0.4,0.43,0.07,0.39,0.049912452697753906,0.1
1.0,-0.6631604204803974,0.09241845302135251,-0.17000000178813934,0.009999999776482582,-0.49,0.08,-0.5,-0.02,-3.12,0.4,7.61,0.13,2.98,0.04461932182312012,0.1
0.0,1.3095678945441658,0.5423670604768085,0.949999988079071,0.5600000023841858,0.36,-0.02,0.5,-0.01,-0.01,0.4,0.46,0.08,-0.05,0.181715726852417,0.1
