curr_vel_x,curr_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,action_x,action_y,time_action,time_step
0.49,-0.06,0.49,-0.1,-0.19,0.4,5.61,0.47,-0.12,0.7799999713897705,0.23000000417232513,0.08980488777160645,0.1
0.45,-0.03,0.49,-0.1,-0.2,0.4,5.65,0.47,-0.07,0.8600000143051147,0.09000000357627869,0.05587291717529297,0.1
0.49,-0.01,0.49,-0.1,-0.2,0.4,5.7,0.46,-0.02,0.800000011920929,-0.05000000074505806,0.009843111038208008,0.1
0.5,-0.01,0.49,-0.1,-0.2,0.4,5.75,0.46,-0.02,0.7699999809265137,-0.05999999865889549,0.004045724868774414,0.1
0.5,-0.04,0.49,-0.1,-0.21,0.4,5.8,0.46,-0.08,0.7599999904632568,0.10999999940395355,0.03969311714172363,0.1
0.49,-0.01,0.49,-0.1,-0.21,0.4,5.85,0.46,-0.03,0.800000011920929,-0.05000000074505806,0.002026796340942383,0.1
0.5,-0.01,0.49,-0.11,-0.21,0.4,5.9,0.46,-0.03,0.7799999713897705,-0.11999999731779099,0.16479015350341797,0.1
0.48,-0.07,0.49,-0.11,-0.22,0.4,5.95,0.45,-0.14,0.800000011920929,0.23999999463558197,0.04266476631164551,0.1
0.45,-0.04,0.49,-0.11,-0.22,0.4,6.0,0.45,-0.09,0.8600000143051147,0.09000000357627869,0.06941413879394531,0.1
0.49,-0.02,0.49,-0.11,-0.22,0.4,6.04,0.44,-0.04,0.7900000214576721,-0.05000000074505806,0.03545951843261719,0.1
0.5,-0.02,0.49,-0.11,-0.23,0.4,6.09,0.44,-0.04,0.7699999809265137,-0.05999999865889549,0.004872798919677734,0.1
0.5,-0.05,0.49,-0.11,-0.23,0.4,6.14,0.44,-0.1,0.7599999904632568,0.10999999940395355,0.04208803176879883,0.1
0.49,-0.03,0.49,-0.12,-0.24,0.4,6.19,0.43,-0.05,0.7900000214576721,-0.05999999865889549,0.0019049644470214844,0.1
0.5,-0.06,0.49,-0.12,-0.24,0.4,6.24,0.43,-0.11,0.7599999904632568,0.10999999940395355,0.026761770248413086,0.1
0.49,-0.03,0.49,-0.12,-0.24,0.4,6.29,0.42,-0.06,0.7900000214576721,-0.05999999865889549,0.09385395050048828,0.1
0.5,-0.06,0.48,-0.12,-0.25,0.4,6.34,0.42,-0.12,0.7300000190734863,0.11999999731779099,0.0017731189727783203,0.1
0.49,-0.03,0.48,-0.12,-0.25,0.4,6.39,0.42,-0.07,0.7699999809265137,-0.05000000074505806,0.0030660629272460938,0.1
0.5,-0.04,0.48,-0.13,-0.26,0.4,6.44,0.41,-0.07,0.7400000095367432,-0.05999999865889549,0.028473854064941406,0.1
0.5,-0.06,0.48,-0.13,-0.26,0.4,6.49,0.41,-0.13,0.7300000190734863,0.05999999865889549,0.022621870040893555,0.1
0.5,-0.04,0.48,-0.13,-0.27,0.4,6.54,0.4,-0.08,0.7400000095367432,-0.05999999865889549,0.03348803520202637,0.1
0.5,-0.07,0.48,-0.14,-0.27,0.4,6.59,0.4,-0.14,0.7300000190734863,0.05999999865889549,0.0031964778900146484,0.1
0.5,-0.04,0.48,-0.14,-0.28,0.4,6.64,0.39,-0.09,0.75,-0.11999999731779099,0.025454044342041016,0.1
0.48,-0.1,0.48,-0.14,-0.28,0.4,6.69,0.38,-0.2,0.7699999809265137,0.23999999463558197,0.04646730422973633,0.1
0.43,-0.07,0.48,-0.14,-0.29,0.4,6.73,0.38,-0.15,0.8700000047683716,0.10000000149011612,0.10979747772216797,0.1
0.49,-0.05,0.48,-0.14,-0.29,0.4,6.78,0.37,-0.1,0.7699999809265137,-0.05000000074505806,0.044426918029785156,0.1
0.5,-0.05,0.48,-0.15,-0.3,0.4,6.83,0.36,-0.1,0.75,-0.11999999731779099,0.023049116134643555,0.1
0.48,-0.11,0.48,-0.15,-0.31,0.4,6.88,0.36,-0.22,0.7599999904632568,0.23999999463558197,0.0017769336700439453,0.1
0.43,-0.07,0.48,-0.15,-0.31,0.4,6.92,0.35,-0.17,0.8700000047683716,0.03999999910593033,0.027336597442626953,0.1
0.5,-0.06,0.47,-0.16,-0.32,0.4,6.97,0.34,-0.12,0.7200000286102295,-0.11999999731779099,0.0018818378448486328,0.1
0.48,-0.11,0.47,-0.16,-0.33,0.4,7.02,0.33,-0.23,0.7400000095367432,0.1899999976158142,0.07101058959960938,0.1
0.45,-0.08,0.47,-0.16,-0.33,0.4,7.06,0.32,-0.18,0.8199999928474426,0.029999999329447746,0.03139162063598633,0.1
0.49,-0.09,0.47,-0.17,-0.34,0.4,7.11,0.31,-0.18,0.7300000190734863,0.0,0.013714075088500977,0.1
0.49,-0.09,0.47,-0.17,-0.35,0.4,7.16,0.3,-0.18,0.7300000190734863,0.0,0.05981802940368652,0.1
0.49,-0.09,0.47,-0.18,-0.36,0.4,7.21,0.3,-0.18,0.7300000190734863,-0.05999999865889549,0.02718186378479004,0.1
0.49,-0.12,0.47,-0.18,-0.37,0.4,7.26,0.29,-0.23,0.7200000286102295,0.11999999731779099,0.07402181625366211,0.1
0.48,-0.09,0.46,-0.18,-0.38,0.4,7.31,0.28,-0.18,0.7300000190734863,-0.05000000074505806,0.003992557525634766,0.1
0.49,-0.09,0.46,-0.19,-0.39,0.4,7.36,0.27,-0.18,0.7099999785423279,-0.10999999940395355,0.05415463447570801,0.1
0.47,-0.14,0.46,-0.2,-0.4,0.4,7.4,0.25,-0.28,0.7300000190734863,0.12999999523162842,0.10301399230957031,0.1
0.47,-0.11,0.46,-0.2,-0.42,0.4,7.45,0.24,-0.23,0.75,-0.03999999910593033,0.019944190979003906,0.1
0.49,-0.12,0.45,-0.21,-0.43,0.4,7.5,0.23,-0.23,0.6600000262260437,-0.05000000074505806,0.10277438163757324,0.1
0.49,-0.12,0.45,-0.22,-0.45,0.4,7.55,0.22,-0.23,0.6600000262260437,-0.10999999940395355,0.026378154754638672,0.1
0.46,-0.16,0.45,-0.23,-0.47,0.4,7.6,0.21,-0.33,0.7200000286102295,0.07999999821186066,0.2002255916595459,0.1
0.47,-0.13,0.44,-0.24,-0.49,0.4,7.64,0.19,-0.28,0.6800000071525574,-0.1599999964237213,0.017744064331054688,0.1
0.44,-0.19,0.44,-0.24,-0.51,0.4,7.69,0.18,-0.41,0.7300000190734863,0.20000000298023224,0.011230707168579102,0.1
0.43,-0.16,0.43,-0.25,-0.53,0.4,7.73,0.16,-0.36,0.7400000095367432,-0.019999999552965164,0.002022981643676758,0.1
0.47,-0.17,0.42,-0.27,-0.56,0.4,7.78,0.14,-0.36,0.6000000238418579,-0.10999999940395355,0.0020134449005126953,0.1
0.44,-0.21,0.41,-0.28,-0.6,0.4,7.82,0.12,-0.44,0.6299999952316284,0.07000000029802322,0.005316734313964844,0.1
