robot_id,action_x,action_y,a_inc_x,a_inc_y,cur_vel_x,cur_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,time_action,time_step
0.0,1.0,0.6200000047683716,1.0,0.6200000047683716,0.0,0.0,0.55,0.0,0.0,0.4,0.0,0.0,0.0,0.00448918342590332,0.1
1.0,-1.0,0.44999998807907104,-1.0,0.44999998807907104,0.0,0.0,-0.55,0.0,3.14,0.4,8.0,0.0,0.0,0.002954244613647461,0.1
0.0,1.4015238296981378,-0.4642261631477938,0.8999999761581421,-0.6899999976158142,0.5,0.23,0.55,-0.0,-0.0,0.4,0.05,0.01,0.42,0.060128211975097656,0.1
1.0,-0.9800000190734863,0.25999999046325684,-0.9800000190734863,0.25999999046325684,0.0,0.0,-0.55,0.0,3.14,0.4,8.0,0.0,1.23,0.07513427734375,0.1
0.0,1.2870100827742672,0.6470486206129467,0.9800000190734863,0.6899999976158142,0.31,-0.04,0.55,-0.0,-0.0,0.4,0.08,0.02,-0.14,0.06195688247680664,0.1
1.0,-0.9629889715393535,0.11542117762454751,-0.9399999976158142,0.05999999865889549,-0.02,0.06,-0.55,-0.0,-3.14,0.4,8.0,0.01,1.96,0.03645896911621094,0.1
0.0,1.3798609000144668,-0.2562330903844494,0.949999988079071,-0.41999998688697815,0.43,0.16,0.55,-0.0,-0.0,0.4,0.13,0.02,0.36,0.0038847923278808594,0.1
1.0,-0.9762698124609653,-0.04566892339908643,-0.7300000190734863,-0.25,-0.25,0.2,-0.55,-0.01,-3.14,0.4,7.98,0.03,2.45,0.0039827823638916016,0.1
0.0,1.3597278670078246,0.4848832657083749,0.9399999976158142,0.5,0.42,-0.02,0.55,-0.01,-0.0,0.4,0.17,0.03,-0.04,0.0715322494506836,0.1
1.0,-0.8920479676687014,0.04696279532983841,-0.5199999809265137,-0.07000000029802322,-0.37,0.12,-0.55,-0.01,-3.14,0.4,7.95,0.05,2.84,0.09684467315673828,0.1
0.0,1.3991274567388372,-0.39175365170920806,0.8999999761581421,-0.5699999928474426,0.5,0.18,0.55,-0.01,-0.0,0.4,0.22,0.04,0.34,0.06509876251220703,0.1
1.0,-0.7598083240309281,0.08441812247862591,-0.23000000417232513,-0.019999999552965164,-0.53,0.1,-0.55,-0.01,-3.13,0.4,7.89,0.06,2.95,0.04339432716369629,0.1
0.0,1.33629229779064,0.5863506477893599,0.949999988079071,0.6399999856948853,0.39,-0.05,0.55,-0.01,-0.01,0.4,0.26,0.04,-0.14,0.05338144302368164,0.1
1.0,-0.7394308478395507,0.07828546055516523,-0.1899999976158142,-0.029999999329447746,-0.55,0.11,-0.55,-0.01,-3.13,0.4,7.84,0.07,2.95,0.04376411437988281,0.1
0.0,1.3836671342221103,-0.2665959245022035,0.949999988079071,-0.41999998688697815,0.43,0.15,0.55,-0.01,-0.01,0.4,0.31,0.04,0.34,0.07262682914733887,0.1
1.0,-0.7496195784846588,0.04635179229920654,-0.20999999344348907,-0.05999999865889549,-0.54,0.11,-0.55,-0.02,-3.13,0.4,7.79,0.08,2.95,0.05679821968078613,0.1
0.0,1.3593259433355263,0.4659325933767683,0.9300000071525574,0.49000000953674316,0.43,-0.02,0.55,-0.01,-0.01,0.4,0.35,0.05,-0.06,0.04090595245361328,0.1
1.0,-0.7446500190244719,0.07652685818070384,-0.20000000298023224,0.0,-0.54,0.08,-0.55,-0.02,-3.13,0.4,7.73,0.09,3.0,0.0031392574310302734,0.1
0.0,1.403109499321225,-0.3649452909235903,0.9100000262260437,-0.5299999713897705,0.49,0.17,0.55,-0.01,-0.01,0.4,0.4,0.06,0.32,0.18648695945739746,0.1
1.0,-0.7345527507612377,0.07791825560217118,-0.18000000715255737,0.0,-0.55,0.08,-0.55,-0.02,-3.13,0.4,7.68,0.1,3.0,0.05046844482421875,0.1
