robot_id,action_x,action_y,a_inc_x,a_inc_y,cur_vel_x,cur_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,time_action,time_step
0.0,0.8899999856948853,0.4699999988079071,0.8899999856948853,0.4699999988079071,0.0,0.0,0.75,0.0,0.0,0.4,0.0,0.0,0.0,0.03667187690734863,0.1
0.0,1.1007915739647067,0.1472667377641898,0.3799999952316284,-0.05999999865889549,0.72,0.21,0.75,-0.0,-0.0,0.4,0.07,0.01,0.28,0.0018162727355957031,0.1
0.0,0.9104021402687433,0.07003029231267999,0.18000000715255737,-0.14000000059604645,0.73,0.21,0.75,-0.0,-0.0,0.4,0.15,0.03,0.28,0.1682448387145996,0.1
0.0,0.897099131821217,0.09757490814514375,0.17000000178813934,-0.03999999910593033,0.73,0.14,0.75,-0.01,-0.01,0.4,0.22,0.05,0.19,0.004956960678100586,0.1
0.0,0.856750457275763,0.08129314932869411,0.10999999940395355,-0.05999999865889549,0.75,0.14,0.75,-0.01,-0.01,0.4,0.29,0.06,0.19,0.06914448738098145,0.1
0.0,0.8469247933563971,0.0694340273213086,0.10999999940395355,-0.07000000029802322,0.74,0.14,0.75,-0.01,-0.01,0.4,0.37,0.08,0.19,0.21272587776184082,0.1
0.0,0.8169247921643042,0.05943402940747117,0.07999999821186066,-0.07999999821186066,0.74,0.14,0.75,-0.01,-0.01,0.4,0.44,0.09,0.19,0.15929388999938965,0.1
0.0,0.7933763981288884,0.06945618103475854,0.05000000074505806,-0.029999999329447746,0.74,0.1,0.75,-0.01,-0.01,0.4,0.52,0.1,0.13,0.12359952926635742,0.1
0.0,0.7733763967132781,0.03945618170531079,0.029999999329447746,-0.05999999865889549,0.74,0.1,0.75,-0.02,-0.02,0.4,0.59,0.11,0.13,0.04728555679321289,0.1
0.0,0.7533763971603129,0.019456182152345625,0.009999999776482582,-0.07999999821186066,0.74,0.1,0.75,-0.02,-0.02,0.4,0.66,0.12,0.13,0.12323474884033203,0.1
0.0,0.6976608411917853,0.039188389800779815,-0.05000000074505806,-0.019999999552965164,0.75,0.06,0.75,-0.02,-0.02,0.4,0.74,0.13,0.08,0.021630525588989258,0.1
0.0,0.7178167853606856,0.04524249695367939,0.019999999552965164,-0.009999999776482582,0.7,0.06,0.75,-0.02,-0.02,0.4,0.81,0.14,0.08,0.0017442703247070312,0.1
0.0,0.6677544075143116,0.02682085445014743,-0.05000000074505806,-0.029999999329447746,0.72,0.06,0.75,-0.02,-0.02,0.4,0.88,0.14,0.08,0.1423804759979248,0.1
0.0,0.6779103519067294,0.05287496115601219,0.009999999776482582,0.0,0.67,0.05,0.75,-0.02,-0.02,0.4,0.95,0.15,0.08,0.002599477767944336,0.1
0.0,0.6578791638031062,0.0436641399042462,-0.019999999552965164,-0.009999999776482582,0.68,0.05,0.75,-0.02,-0.02,0.4,1.01,0.15,0.08,0.13418126106262207,0.1
0.0,0.6479415411279397,0.042085782854813,-0.009999999776482582,-0.009999999776482582,0.66,0.05,0.75,-0.02,-0.02,0.4,1.08,0.16,0.08,0.08469939231872559,0.1
0.0,0.6279727301256325,0.0412966043300964,-0.019999999552965164,-0.009999999776482582,0.65,0.05,0.75,-0.02,-0.02,0.4,1.15,0.16,0.08,0.06697392463684082,0.1
0.0,0.6280351072269484,0.0397182472806632,-0.0,-0.009999999776482582,0.63,0.05,0.75,-0.02,-0.02,0.4,1.21,0.17,0.08,0.12233829498291016,0.1
0.0,0.5980351078975007,0.019718247727698035,-0.029999999329447746,-0.029999999329447746,0.63,0.05,0.75,-0.03,-0.03,0.4,1.27,0.17,0.08,0.11590385437011719,0.1
0.0,0.5981286735494747,0.017350712153548234,0.0,-0.029999999329447746,0.6,0.05,0.75,-0.03,-0.03,0.4,1.33,0.18,0.08,0.07086610794067383,0.1
0.0,0.568128674220027,0.027350711930030816,-0.029999999329447746,-0.019999999552965164,0.6,0.05,0.75,-0.03,-0.03,0.4,1.39,0.18,0.08,0.030608654022216797,0.1
0.0,0.5782222396484835,0.05498317568532876,0.009999999776482582,0.009999999776482582,0.57,0.04,0.75,-0.03,-0.03,0.4,1.45,0.19,0.08,0.11664628982543945,0.1
0.0,0.5381910519918952,0.035772354657080195,-0.03999999910593033,-0.009999999776482582,0.58,0.05,0.75,-0.03,-0.03,0.4,1.5,0.19,0.08,0.06871294975280762,0.1
0.0,0.5483158059710098,0.07261563966414414,0.009999999776482582,0.029999999329447746,0.54,0.04,0.75,-0.03,-0.03,0.4,1.56,0.2,0.08,0.0015654563903808594,0.1
0.0,0.4982846166752938,0.09340481960447106,-0.05000000074505806,0.05000000074505806,0.55,0.04,0.75,-0.03,-0.03,0.4,1.61,0.2,0.08,0.018171072006225586,0.1
0.0,0.545650321984692,0.08580850246138681,0.05000000074505806,0.019999999552965164,0.5,0.07,0.75,-0.03,-0.03,0.4,1.66,0.2,0.13,0.027185440063476562,0.1
0.0,0.44521535187348116,0.10238935252871156,-0.10000000149011612,0.029999999329447746,0.55,0.07,0.75,-0.03,-0.03,0.4,1.72,0.21,0.13,0.013437032699584961,0.1
0.0,0.5460852906057866,0.17922764993537046,0.10000000149011612,0.11999999731779099,0.45,0.06,0.75,-0.03,-0.03,0.4,1.76,0.22,0.13,0.1714639663696289,0.1
0.0,0.4358847005546548,0.0949395634643297,-0.10999999940395355,-0.029999999329447746,0.55,0.12,0.75,-0.04,-0.04,0.4,1.82,0.23,0.22,0.0017364025115966797,0.1
