abs_action_x,abs_action_y,curr_vel_x,curr_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,action_x,action_y,time_action,time_step
1.3861406441145614,-0.3221537153183317,0.45,0.15,0.55,-0.02,-0.03,0.4,1.74,0.21,0.32,0.9399999976158142,-0.4699999988079071,0.031246423721313477,0.1
1.357686873970183,0.49598101054954147,0.42,-0.04,0.55,-0.02,-0.03,0.4,1.78,0.22,-0.1,0.9399999976158142,0.5400000214576721,0.08863973617553711,0.1
1.3860418194576931,-0.3286558844226872,0.47,0.15,0.55,-0.02,-0.04,0.4,1.83,0.22,0.31,0.9200000166893005,-0.47999998927116394,0.005628108978271484,0.1
1.3573685101235555,0.5330582666071597,0.42,-0.05,0.55,-0.02,-0.04,0.4,1.87,0.23,-0.11,0.9399999976158142,0.5799999833106995,0.042613983154296875,0.1
1.393719304758562,-0.36168253707463227,0.46,0.16,0.55,-0.02,-0.04,0.4,1.92,0.23,0.33,0.9300000071525574,-0.5199999809265137,0.011348247528076172,0.1
1.3468289866462433,0.5497332764219662,0.4,-0.05,0.55,-0.02,-0.04,0.4,1.96,0.24,-0.13,0.949999988079071,0.6000000238418579,0.001580953598022461,0.1
1.39410032250944,-0.35445933683372,0.45,0.16,0.55,-0.02,-0.04,0.4,2.01,0.24,0.33,0.9399999976158142,-0.5099999904632568,0.0017194747924804688,0.1
1.3470022527933379,0.5405109418536417,0.41,-0.05,0.55,-0.02,-0.04,0.4,2.05,0.25,-0.12,0.9399999976158142,0.5899999737739563,0.08683061599731445,0.1
1.3944104954089644,-0.3153678563038941,0.45,0.15,0.55,-0.02,-0.04,0.4,2.09,0.25,0.33,0.9399999976158142,-0.4699999988079071,0.048314809799194336,0.1
1.3580661235157607,0.499741924445889,0.42,-0.04,0.55,-0.02,-0.04,0.4,2.14,0.26,-0.1,0.9399999976158142,0.5400000214576721,0.0019965171813964844,0.1
1.394460205167592,-0.36224216163015005,0.47,0.16,0.55,-0.02,-0.04,0.4,2.18,0.26,0.32,0.9200000166893005,-0.5199999809265137,0.0017321109771728516,0.1
1.3464870207790902,0.4964434997131848,0.41,-0.05,0.55,-0.03,-0.05,0.4,2.22,0.26,-0.13,0.9399999976158142,0.550000011920929,0.002916574478149414,0.1
1.3882769056008624,-0.33723345135487937,0.46,0.14,0.55,-0.03,-0.05,0.4,2.27,0.27,0.3,0.9300000071525574,-0.47999998927116394,0.017913103103637695,0.1
1.3567751728699342,0.4880533825683509,0.42,-0.05,0.55,-0.03,-0.05,0.4,2.31,0.27,-0.12,0.9399999976158142,0.5400000214576721,0.023066282272338867,0.1
1.387969857426297,-0.3847270277265062,0.47,0.15,0.55,-0.03,-0.05,0.4,2.36,0.28,0.3,0.9200000166893005,-0.5299999713897705,0.013550519943237305,0.1
1.3450847252332525,0.5267041330645876,0.41,-0.06,0.55,-0.03,-0.05,0.4,2.4,0.28,-0.15,0.9399999976158142,0.5899999737739563,0.04000258445739746,0.1
1.3789075112497615,-0.33230397680412405,0.44,0.14,0.55,-0.03,-0.05,0.4,2.45,0.28,0.3,0.9399999976158142,-0.4699999988079071,0.036318302154541016,0.1
1.35690772056972,0.4885237723234369,0.43,-0.05,0.55,-0.03,-0.05,0.4,2.49,0.29,-0.12,0.9300000071525574,0.5400000214576721,0.04792475700378418,0.1
1.3876783757932984,-0.3837913792147823,0.47,0.15,0.55,-0.03,-0.05,0.4,2.54,0.29,0.3,0.9200000166893005,-0.5299999713897705,0.025714635848999023,0.1
1.3452105066610915,0.5275144285713489,0.41,-0.06,0.55,-0.03,-0.05,0.4,2.58,0.29,-0.15,0.9399999976158142,0.5899999737739563,0.11055421829223633,0.1
1.378631241574614,-0.33142643775401825,0.44,0.14,0.55,-0.03,-0.06,0.4,2.63,0.3,0.31,0.9399999976158142,-0.4699999988079071,0.026953697204589844,0.1
1.3570793489025457,0.49055495365269125,0.42,-0.05,0.55,-0.03,-0.06,0.4,2.67,0.3,-0.12,0.9399999976158142,0.5400000214576721,0.02121877670288086,0.1
1.3873850234474867,-0.3828563155372322,0.47,0.15,0.55,-0.03,-0.06,0.4,2.72,0.31,0.31,0.9200000166893005,-0.5299999713897705,0.006602287292480469,0.1
1.3452727895906424,0.527919670255629,0.41,-0.06,0.55,-0.03,-0.06,0.4,2.76,0.31,-0.15,0.9399999976158142,0.5899999737739563,0.023720502853393555,0.1
1.378631241574614,-0.3314264377540183,0.44,0.14,0.55,-0.03,-0.06,0.4,2.8,0.31,0.31,0.9399999976158142,-0.4699999988079071,0.03506803512573242,0.1
1.3570793489025457,0.49055495365269125,0.42,-0.05,0.55,-0.03,-0.06,0.4,2.84,0.32,-0.12,0.9399999976158142,0.5400000214576721,0.006344318389892578,0.1
1.3873850234474867,-0.3828563155372322,0.47,0.15,0.55,-0.03,-0.06,0.4,2.89,0.32,0.31,0.9200000166893005,-0.5299999713897705,0.0027837753295898438,0.1
1.3452727895906424,0.4879197084026017,0.41,-0.06,0.55,-0.04,-0.06,0.4,2.93,0.32,-0.15,0.9399999976158142,0.550000011920929,0.0017850399017333984,0.1
1.3907757844551143,-0.34695417009818164,0.45,0.13,0.55,-0.04,-0.07,0.4,2.98,0.33,0.29,0.9399999976158142,-0.47999998927116394,0.0020949840545654297,0.1
1.355912040937108,0.48084818735670826,0.43,-0.06,0.55,-0.04,-0.07,0.4,3.02,0.33,-0.14,0.9300000071525574,0.5400000214576721,0.005544900894165039,0.1
1.3899570673986519,-0.38274291287619255,0.46,0.14,0.55,-0.04,-0.07,0.4,3.07,0.33,0.29,0.9300000071525574,-0.5199999809265137,0.056015729904174805,0.1
1.354702162951491,0.5235009958427055,0.41,-0.07,0.55,-0.04,-0.07,0.4,3.11,0.34,-0.16,0.9399999976158142,0.5899999737739563,0.004362344741821289,0.1
1.379318623613811,-0.3736213086569271,0.44,0.14,0.55,-0.04,-0.07,0.4,3.16,0.34,0.3,0.9399999976158142,-0.5099999904632568,0.006882429122924805,0.1
1.3455178679645134,0.4895412918893606,0.41,-0.06,0.55,-0.04,-0.07,0.4,3.2,0.34,-0.15,0.9399999976158142,0.550000011920929,0.01444697380065918,0.1
1.3903746191067818,-0.3456024434718912,0.45,0.13,0.55,-0.04,-0.07,0.4,3.24,0.35,0.29,0.9399999976158142,-0.47999998927116394,0.06361699104309082,0.1
1.356029492702657,0.48170012916002347,0.43,-0.06,0.55,-0.04,-0.07,0.4,3.28,0.35,-0.14,0.9300000071525574,0.5400000214576721,0.03752779960632324,0.1
1.3896816335317468,-0.38182327388302095,0.46,0.14,0.55,-0.04,-0.08,0.4,3.33,0.35,0.29,0.9300000071525574,-0.5199999809265137,0.0618743896484375,0.1
1.354834331414634,0.5243305326183523,0.41,-0.07,0.55,-0.04,-0.08,0.4,3.37,0.36,-0.16,0.9399999976158142,0.5899999737739563,0.011603832244873047,0.1
1.3791820252954399,-0.3731820582934841,0.44,0.14,0.55,-0.04,-0.08,0.4,3.42,0.36,0.3,0.9399999976158142,-0.5099999904632568,0.004859447479248047,0.1
1.3455781239155502,0.48994683992148047,0.41,-0.06,0.55,-0.04,-0.08,0.4,3.46,0.36,-0.15,0.9399999976158142,0.550000011920929,0.006666898727416992,0.1
1.3903746191067818,-0.3456024434718912,0.45,0.13,0.55,-0.04,-0.08,0.4,3.51,0.37,0.29,0.9399999976158142,-0.47999998927116394,0.06375837326049805,0.1
1.356029492702657,0.44170010770235135,0.43,-0.06,0.55,-0.05,-0.08,0.4,3.55,0.37,-0.14,0.9300000071525574,0.5,0.005864143371582031,0.1
1.3922477559085868,-0.3993015674122432,0.47,0.13,0.55,-0.05,-0.08,0.4,3.6,0.37,0.27,0.9200000166893005,-0.5299999713897705,0.002771615982055664,0.1
1.3532893343879737,0.475220842960392,0.41,-0.07,0.55,-0.05,-0.09,0.4,3.64,0.37,-0.18,0.9399999976158142,0.550000011920929,0.0026738643646240234,0.1
1.3837007037703613,-0.3486340919066847,0.44,0.12,0.55,-0.05,-0.09,0.4,3.68,0.38,0.27,0.9399999976158142,-0.4699999988079071,0.02827310562133789,0.1
1.3551248262188698,0.46468228517955523,0.44,-0.07,0.55,-0.05,-0.09,0.4,3.73,0.38,-0.15,0.9200000166893005,0.5299999713897705,0.025215864181518555,0.1
1.392211987292085,-0.3919206446031702,0.45,0.13,0.55,-0.05,-0.09,0.4,3.77,0.38,0.28,0.9399999976158142,-0.5199999809265137,0.005760908126831055,0.1
1.3538026587484273,0.4781156767736398,0.41,-0.07,0.55,-0.05,-0.09,0.4,3.82,0.38,-0.17,0.9399999976158142,0.550000011920929,0.03414344787597656,0.1
1.3830883305170363,-0.3464171146903408,0.44,0.12,0.55,-0.05,-0.09,0.4,3.86,0.39,0.27,0.9399999976158142,-0.4699999988079071,0.026029586791992188,0.1
1.3553826152731543,0.42642334046411157,0.44,-0.06,0.55,-0.05,-0.09,0.4,3.91,0.39,-0.15,0.9200000166893005,0.49000000953674316,0.014503002166748047,0.1
1.3942353046957674,-0.3579934791376174,0.46,0.12,0.55,-0.05,-0.1,0.4,3.95,0.39,0.26,0.9300000071525574,-0.47999998927116394,0.002915620803833008,0.1
1.3643800118378333,0.4699000105474038,0.43,-0.07,0.55,-0.05,-0.1,0.4,4.0,0.39,-0.16,0.9300000071525574,0.5400000214576721,0.028876066207885742,0.1
1.3924672413702817,-0.39282532413816085,0.45,0.13,0.55,-0.05,-0.1,0.4,4.04,0.4,0.27,0.9399999976158142,-0.5199999809265137,0.0015583038330078125,0.1
1.3537305675239475,0.4377018886659667,0.41,-0.07,0.55,-0.06,-0.1,0.4,4.08,0.4,-0.17,0.9399999976158142,0.5099999904632568,0.0018541812896728516,0.1
1.3853888453565604,-0.40372012007688796,0.46,0.12,0.55,-0.06,-0.1,0.4,4.13,0.4,0.25,0.9300000071525574,-0.5199999809265137,0.022675037384033203,0.1
1.362098555651479,0.4579463359571872,0.42,-0.08,0.55,-0.06,-0.1,0.4,4.17,0.4,-0.19,0.9399999976158142,0.5400000214576721,0.0015897750854492188,0.1
1.3758990376172184,-0.35823226229215666,0.44,0.11,0.55,-0.06,-0.11,0.4,4.22,0.4,0.25,0.9399999976158142,-0.4699999988079071,0.08625555038452148,0.1
1.3641677574119973,0.4285971664801976,0.43,-0.07,0.55,-0.06,-0.11,0.4,4.26,0.41,-0.16,0.9300000071525574,0.5,0.1341381072998047,0.1
1.38550489750363,-0.4041755669791194,0.46,0.12,0.55,-0.06,-0.11,0.4,4.31,0.41,0.25,0.9300000071525574,-0.5199999809265137,0.02358722686767578,0.1
1.362098555651479,0.4579463359571872,0.42,-0.08,0.55,-0.06,-0.11,0.4,4.35,0.41,-0.19,0.9399999976158142,0.5400000214576721,0.04509902000427246,0.1
1.3758990376172184,-0.35823226229215666,0.44,0.11,0.55,-0.06,-0.11,0.4,4.4,0.41,0.25,0.9399999976158142,-0.4699999988079071,0.005186319351196289,0.1
1.3641677574119973,0.4285971664801976,0.43,-0.07,0.55,-0.06,-0.12,0.4,4.44,0.41,-0.16,0.9300000071525574,0.5,0.0047206878662109375,0.1
1.38550489750363,-0.4041755669791194,0.46,0.12,0.55,-0.06,-0.12,0.4,4.49,0.41,0.25,0.9300000071525574,-0.5199999809265137,0.003724813461303711,0.1
1.362098555651479,0.4179463144995151,0.42,-0.08,0.55,-0.07,-0.12,0.4,4.53,0.42,-0.19,0.9399999976158142,0.5,0.003713369369506836,0.1
1.3879911850183824,-0.37557826734685806,0.45,0.1,0.55,-0.07,-0.12,0.4,4.57,0.42,0.23,0.9399999976158142,-0.47999998927116394,0.001855611801147461,0.1
1.3623213294729046,0.4072240694491246,0.44,-0.08,0.55,-0.07,-0.12,0.4,4.62,0.42,-0.18,0.9200000166893005,0.49000000953674316,0.004759073257446289,0.1
1.3880481484256393,-0.4146818900006205,0.46,0.11,0.55,-0.07,-0.12,0.4,4.67,0.42,0.23,0.9300000071525574,-0.5199999809265137,0.023211002349853516,0.1
1.3603336096311827,0.4482776655253883,0.43,-0.09,0.55,-0.07,-0.13,0.4,4.71,0.42,-0.21,0.9300000071525574,0.5400000214576721,0.010075092315673828,0.1
1.3777005407624492,-0.3666934780343716,0.43,0.1,0.55,-0.07,-0.13,0.4,4.75,0.42,0.24,0.949999988079071,-0.4699999988079071,0.013406753540039062,0.1
1.3630483889842089,0.4112082599252999,0.44,-0.08,0.55,-0.07,-0.13,0.4,4.8,0.42,-0.18,0.9200000166893005,0.49000000953674316,0.04007530212402344,0.1
1.3872997056761902,-0.4114781594794217,0.46,0.11,0.55,-0.07,-0.13,0.4,4.84,0.42,0.23,0.9300000071525574,-0.5199999809265137,0.04129767417907715,0.1
1.3607868403411396,0.4504304710995698,0.43,-0.09,0.55,-0.07,-0.13,0.4,4.89,0.42,-0.2,0.9300000071525574,0.5400000214576721,0.0016987323760986328,0.1
1.376994901584137,-0.4425967814959718,0.44,0.11,0.54,-0.08,-0.14,0.4,4.93,0.42,0.24,0.9399999976158142,-0.550000011920929,0.002243518829345703,0.1
1.3498227484439222,0.40700072099954937,0.42,-0.09,0.54,-0.08,-0.14,0.4,4.98,0.42,-0.22,0.9300000071525574,0.5,0.0018284320831298828,0.1
1.380113909241681,-0.3761930438771623,0.44,0.09,0.54,-0.08,-0.14,0.4,5.02,0.42,0.21,0.9399999976158142,-0.4699999988079071,0.006740093231201172,0.1
1.3512819041509476,0.40086740345402905,0.45,-0.09,0.54,-0.08,-0.14,0.4,5.07,0.42,-0.2,0.8999999761581421,0.49000000953674316,0.054633378982543945,0.1
1.3792119701665473,-0.42096154250426415,0.45,0.1,0.54,-0.08,-0.15,0.4,5.11,0.42,0.22,0.9300000071525574,-0.5199999809265137,0.03778481483459473,0.1
1.3493494066472396,0.4326751445288338,0.44,-0.1,0.54,-0.08,-0.15,0.4,5.16,0.42,-0.22,0.9100000262260437,0.5299999713897705,0.025573253631591797,0.1
1.3690073570544405,-0.41226214954430984,0.43,0.1,0.54,-0.08,-0.15,0.4,5.2,0.42,0.22,0.9399999976158142,-0.5099999904632568,0.002884387969970703,0.1
1.3503336191679258,0.4082776440677162,0.43,-0.09,0.54,-0.08,-0.15,0.4,5.24,0.42,-0.21,0.9200000166893005,0.5,0.022330760955810547,0.1
1.379735161515966,-0.4544333564928641,0.44,0.1,0.54,-0.09,-0.16,0.4,5.29,0.42,0.21,0.9399999976158142,-0.550000011920929,0.004143714904785156,0.1
1.3475970490188642,0.39626583039832064,0.43,-0.1,0.54,-0.09,-0.16,0.4,5.33,0.42,-0.24,0.9200000166893005,0.5,0.0015382766723632812,0.1
1.3718306233330573,-0.37560622484933426,0.43,0.08,0.54,-0.09,-0.16,0.4,5.38,0.42,0.19,0.9399999976158142,-0.46000000834465027,0.0026009082794189453,0.1
1.3503490811047758,0.33524395006228186,0.46,-0.09,0.54,-0.09,-0.16,0.4,5.42,0.42,-0.2,0.8899999856948853,0.4300000071525574,0.024197816848754883,0.1
1.3830648993853198,-0.3995579951777689,0.46,0.08,0.54,-0.09,-0.17,0.4,5.47,0.42,0.17,0.9200000166893005,-0.47999998927116394,0.09041953086853027,0.1
1.3478365748305623,0.4137660049649168,0.46,-0.11,0.54,-0.09,-0.17,0.4,5.52,0.42,-0.23,0.8899999856948853,0.5199999809265137,0.0782620906829834,0.1
1.3705161840170894,-0.4191384846068029,0.43,0.09,0.54,-0.09,-0.17,0.4,5.56,0.42,0.21,0.9399999976158142,-0.5099999904632568,0.04586362838745117,0.1
1.3489565935875696,0.39091856843808814,0.44,-0.1,0.54,-0.09,-0.17,0.4,5.6,0.42,-0.22,0.9100000262260437,0.49000000953674316,0.08161520957946777,0.1
1.3812078778632608,-0.4614810511975067,0.44,0.09,0.54,-0.1,-0.18,0.4,5.65,0.42,0.2,0.9399999976158142,-0.550000011920929,0.04471588134765625,0.1
1.3460106159958338,0.3786682278722079,0.44,-0.11,0.54,-0.1,-0.18,0.4,5.69,0.42,-0.25,0.9100000262260437,0.49000000953674316,0.0016293525695800781,0.1
1.3732028505263911,-0.43295916862095674,0.43,0.08,0.54,-0.1,-0.18,0.4,5.74,0.42,0.18,0.9399999976158142,-0.5099999904632568,0.0017535686492919922,0.1
1.3459645284320239,0.3659985166205351,0.46,-0.11,0.54,-0.1,-0.19,0.4,5.78,0.42,-0.24,0.8899999856948853,0.47999998927116394,0.01538848876953125,0.1
1.3735826380062075,-0.3851261547501217,0.43,0.07,0.54,-0.1,-0.19,0.4,5.83,0.41,0.17,0.9399999976158142,-0.46000000834465027,0.002748250961303711,0.1
1.3484307709103192,0.32524978807374016,0.47,-0.1,0.54,-0.1,-0.19,0.4,5.87,0.41,-0.22,0.8799999952316284,0.4300000071525574,0.07376360893249512,0.1
1.384219390226075,-0.44651274915714717,0.46,0.07,0.54,-0.11,-0.2,0.4,5.92,0.41,0.16,0.9200000166893005,-0.5199999809265137,0.002866506576538086,0.1
1.3539607019174118,0.35826396556364715,0.45,-0.12,0.54,-0.11,-0.2,0.4,5.97,0.41,-0.26,0.8999999761581421,0.47999998927116394,0.07402276992797852,0.1
1.374519333469724,-0.440768879183161,0.43,0.07,0.54,-0.11,-0.2,0.4,6.01,0.41,0.16,0.9399999976158142,-0.5099999904632568,0.0027098655700683594,0.1
1.3543238666189887,0.3596263935097984,0.45,-0.12,0.54,-0.11,-0.21,0.4,6.06,0.4,-0.26,0.8999999761581421,0.47999998927116394,0.002872943878173828,0.1
1.3743800023010901,-0.43989997955298854,0.43,0.07,0.54,-0.11,-0.21,0.4,6.1,0.4,0.16,0.9399999976158142,-0.5099999904632568,0.04553699493408203,0.1
1.3545637050025352,0.31053529931345975,0.45,-0.12,0.54,-0.12,-0.21,0.4,6.15,0.4,-0.26,0.8999999761581421,0.4300000071525574,0.0036993026733398438,0.1
1.3763186375693823,-0.4525571480644899,0.45,0.06,0.54,-0.12,-0.22,0.4,6.19,0.4,0.13,0.9300000071525574,-0.5099999904632568,0.0017306804656982422,0.1
1.3409171695406494,0.3745857226668411,0.47,-0.14,0.54,-0.12,-0.22,0.4,6.24,0.39,-0.28,0.8700000047683716,0.5099999904632568,0.005747556686401367,0.1
1.3745760144941688,-0.47191773452805813,0.42,0.07,0.54,-0.12,-0.22,0.4,6.28,0.39,0.16,0.949999988079071,-0.5400000214576721,0.0015020370483398438,0.1
1.352339819043414,0.35237292890179095,0.45,-0.13,0.54,-0.12,-0.23,0.4,6.33,0.39,-0.27,0.8999999761581421,0.47999998927116394,0.0019080638885498047,0.1
1.3653624227594399,-0.4870174168971171,0.43,0.06,0.54,-0.13,-0.23,0.4,6.37,0.38,0.15,0.9399999976158142,-0.550000011920929,0.11494112014770508,0.1
1.3405087795219606,0.30605289356173737,0.45,-0.13,0.53,-0.13,-0.24,0.4,6.42,0.38,-0.29,0.8899999856948853,0.4399999976158142,0.12651300430297852,0.1
1.3673887740274986,-0.46213490285633496,0.44,0.05,0.53,-0.13,-0.24,0.4,6.46,0.38,0.11,0.9300000071525574,-0.5099999904632568,0.07769894599914551,0.1
1.3184010449344632,0.3546300749381786,0.48,-0.15,0.53,-0.13,-0.25,0.4,6.51,0.37,-0.3,0.8399999737739563,0.5,0.02490687370300293,0.1
1.3559491161781625,-0.521807795113266,0.42,0.06,0.53,-0.14,-0.25,0.4,6.55,0.37,0.14,0.9399999976158142,-0.5799999833106995,0.0017161369323730469,0.1
1.3375967635411705,0.2866224480241389,0.45,-0.14,0.53,-0.14,-0.26,0.4,6.6,0.37,-0.31,0.8899999856948853,0.4300000071525574,0.001819610595703125,0.1
1.3684114639335652,-0.4726450100301938,0.44,0.04,0.53,-0.14,-0.26,0.4,6.64,0.36,0.08,0.9300000071525574,-0.5099999904632568,0.0016417503356933594,0.1
1.3153779729707633,0.34344902697985247,0.49,-0.16,0.53,-0.14,-0.27,0.4,6.69,0.36,-0.31,0.8299999833106995,0.5,0.004232168197631836,0.1
1.3568269111125955,-0.5284701455004871,0.42,0.05,0.53,-0.15,-0.27,0.4,6.74,0.35,0.12,0.9399999976158142,-0.5799999833106995,0.00492405891418457,0.1
1.3254817857075314,0.27855250062804826,0.46,-0.15,0.53,-0.15,-0.28,0.4,6.78,0.35,-0.32,0.8700000047683716,0.4300000071525574,0.0026426315307617188,0.1
1.3688231947772427,-0.4782090235661865,0.43,0.03,0.53,-0.15,-0.28,0.4,6.83,0.34,0.07,0.9399999976158142,-0.5099999904632568,0.023721694946289062,0.1
1.3239493660218136,0.24908702074143038,0.48,-0.16,0.53,-0.16,-0.29,0.4,6.88,0.33,-0.32,0.8399999737739563,0.4099999964237213,0.0070230960845947266,0.1
1.3694052611867693,-0.4871303003225985,0.44,0.02,0.53,-0.16,-0.3,0.4,6.92,0.33,0.05,0.9300000071525574,-0.5099999904632568,0.015700340270996094,0.1
