robot_id,action_x,action_y,action_linear_x,action_angular_z,cur_vel_x_init,cur_vel_y_init,cur_vel_linear_x_init,cur_vel_angular_z_init,time_stamp_init,cur_vel_x_final,cur_vel_y_final,cur_vel_linear_x_final,cur_vel_angular_z_final,time_stamp_final
0.0,0.7300000190734863,0.46000000834465027,0.7300000190734863,2.8114239936992416,0.0,0.0,0.0,0.0,1.0976159572601318,0.4658011252850943,0.18173968109122418,0.5,3.72,1.0983808040618896
0.0,0.755801116940444,0.26173967930308484,0.7992429932161039,0.0,0.4658011252850943,0.18173968109122418,0.5,3.72,1.5453767776489258,0.5097188711235315,0.23191953867786266,0.56,0.55,1.5461103916168213
0.0,0.7297188699314386,0.20191953934841492,0.7478224375620053,-0.7852297271285186,0.5097188711235315,0.23191953867786266,0.56,0.55,1.866339921951294,0.4915146257262626,0.22363669801079614,0.54,0.0,1.8691539764404297
0.0,0.7215146298985877,0.21363669823431355,0.7452074056253296,-0.6956491896951547,0.4915146257262626,0.22363669801079614,0.54,0.0,2.0191993713378906,0.4915146257262626,0.22363669801079614,0.54,0.0,2.0207364559173584
0.0,0.7015146191697517,0.20363669845783097,0.7228617302215771,-0.7224147907339181,0.4915146257262626,0.22363669801079614,0.54,0.0,2.2604572772979736,0.4915146257262626,0.22363669801079614,0.54,0.0,2.2642197608947754
0.0,0.6815146233420768,0.17363669726573808,0.6922332271277141,-0.8876352225052417,0.4915146257262626,0.22363669801079614,0.54,0.0,2.4035136699676514,0.48241250302762806,0.21949527767726287,0.53,0.0,2.405055284500122
0.0,0.6824125060078603,0.1694952769322048,0.6913353547091076,-0.9177492727286091,0.48241250302762806,0.21949527767726287,0.53,0.0,2.709366798400879,0.49277980465377746,0.1951103895885223,0.53,-0.5,2.7109615802764893
0.0,0.6527798010774988,0.16511039025907456,0.6677197272178539,-0.6463078607338849,0.49277980465377746,0.1951103895885223,0.53,-0.5,2.8324806690216064,0.49277980465377746,0.1951103895885223,0.53,0.0,2.8361964225769043
0.0,0.6327798052498239,0.16511039025907456,0.6491242667706123,-0.6088113769985867,0.49277980465377746,0.1951103895885223,0.53,0.0,3.0410666465759277,0.49277980465377746,0.1951103895885223,0.53,0.0,3.0437328815460205
0.0,0.6127798019715684,0.16511039025907456,0.6305287993960206,-0.5690281196297133,0.49277980465377746,0.1951103895885223,0.53,0.0,3.220980405807495,0.49277980465377746,0.1951103895885223,0.53,0.0,3.222593069076538
0.0,0.602779804057731,0.15511039048259198,0.6175497411492401,-0.625695346088988,0.49277980465377746,0.1951103895885223,0.53,0.0,3.414424180984497,0.4834820724904987,0.19142906148307848,0.52,0.0,3.420921564102173
0.0,0.5834820739806148,0.1714290619301133,0.6056146669719389,0.0,0.4834820724904987,0.19142906148307848,0.52,0.0,3.650634527206421,0.49277980465377746,0.1951103895885223,0.53,0.0,3.651371955871582
0.0,0.5627798049518007,0.12511038929049909,0.5693148285722269,-0.7912471105192992,0.49277980465377746,0.1951103895885223,0.53,0.0,3.7730283737182617,0.48553429791801755,0.15606551683590378,0.51,-0.66,3.773841381072998
0.0,0.545534296576913,0.1460655170594212,0.5640615727263787,0.0,0.48553429791801755,0.15606551683590378,0.51,-0.66,3.9445552825927734,0.49505457826935123,0.15912562500915678,0.52,0.0,3.9461917877197266
0.0,0.5150545778223163,0.1491256252326742,0.5359804521722233,0.0,0.49505457826935123,0.15912562500915678,0.52,0.0,4.203786134719849,0.49505457826935123,0.15912562500915678,0.52,0.0,4.205299615859985
0.0,0.49505457826935123,0.1491256252326742,0.5169398918951458,0.0,0.49505457826935123,0.15912562500915678,0.52,0.0,4.312912225723267,0.49505457826935123,0.15912562500915678,0.52,0.0,4.314083099365234
0.0,0.48505457849286865,0.13912562545619162,0.5043595036517526,0.0,0.49505457826935123,0.15912562500915678,0.52,0.0,4.454265832901001,0.4760140175666839,0.15300540866265075,0.5,0.0,4.45919942855835
0.0,0.48601401734316646,0.15300540866265075,0.5095202801385388,0.0,0.4760140175666839,0.15300540866265075,0.5,0.0,4.613374948501587,0.48553429791801755,0.15606551683590378,0.51,0.0,4.617053985595703
0.0,0.4555342985885698,0.13606551728293861,0.475318943374675,0.0,0.48553429791801755,0.15606551683590378,0.51,0.0,4.81838846206665,0.4569734568640165,0.14688519231614472,0.48,0.0,4.819166898727417
0.0,0.4769734564169817,0.1568851920926273,0.5021006683819319,0.0,0.4569734568640165,0.14688519231614472,0.48,0.0,4.9205803871154785,0.4760140175666839,0.15300540866265075,0.5,0.0,4.921935081481934
0.0,0.43601401846075355,0.13300540910968559,0.45579866323613616,0.0,0.4760140175666839,0.15300540866265075,0.5,0.0,5.070030212402344,0.43793289616134917,0.1407649759696387,0.46,0.0,5.070749998092651
0.0,0.45793289571431434,0.1407649759696387,0.47904056027707764,0.0,0.43793289616134917,0.1407649759696387,0.46,0.0,5.319153547286987,0.4569734568640165,0.14688519231614472,0.48,0.0,5.320276260375977
0.0,0.43697345731105136,0.13688519253966214,0.45789933161806806,0.0,0.4569734568640165,0.14688519231614472,0.48,0.0,5.474153518676758,0.43793289616134917,0.1407649759696387,0.46,0.0,5.476891040802002
0.0,0.43793289616134917,0.16076497552260385,0.4661202162097085,0.0,0.43793289616134917,0.1407649759696387,0.46,0.0,5.709931135177612,0.4474531765126828,0.1438250841428917,0.47,0.0,5.710647106170654
0.0,0.41745317718323505,0.16382508369585685,0.447559375794092,0.0,0.4474531765126828,0.1438250841428917,0.47,0.0,5.83065938949585,0.4284126158100155,0.1377048677963857,0.45,0.0,5.835740089416504
