curr_vel_x,curr_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,action_x,action_y,time_action,time_step
1.46,-0.25,1.47,0.27,0.18,0.4,3.98,-0.75,-0.17,0.9800000190734863,0.1899999976158142,0.001734018325805664,0.1
1.48,-0.16,1.47,0.29,0.2,0.4,4.13,-0.77,-0.11,0.9800000190734863,0.20000000298023224,0.0020225048065185547,0.1
1.49,-0.06,1.47,0.31,0.21,0.4,4.28,-0.78,-0.04,0.9800000190734863,0.17000000178813934,0.0018546581268310547,0.1
1.49,0.03,1.47,0.32,0.22,0.4,4.42,-0.78,0.02,0.9700000286102295,0.10999999940395355,0.001750946044921875,0.1
1.5,0.03,1.46,0.33,0.22,0.4,4.57,-0.78,0.02,0.9700000286102295,0.20999999344348907,0.0020856857299804688,0.1
1.48,0.13,1.46,0.34,0.23,0.4,4.72,-0.77,0.09,0.9700000286102295,0.10999999940395355,0.0017516613006591797,0.1
1.49,0.13,1.46,0.35,0.24,0.4,4.87,-0.76,0.09,0.9700000286102295,0.18000000715255737,0.001634359359741211,0.1
1.47,0.22,1.46,0.36,0.24,0.4,5.02,-0.74,0.15,0.9700000286102295,0.07999999821186066,0.0016088485717773438,0.1
1.48,0.22,1.45,0.37,0.25,0.4,5.17,-0.72,0.15,0.9599999785423279,0.12999999523162842,0.0021004676818847656,0.1
1.47,0.22,1.45,0.38,0.25,0.4,5.32,-0.7,0.15,0.9599999785423279,0.18000000715255737,0.0016868114471435547,0.1
1.46,0.3,1.45,0.38,0.26,0.4,5.46,-0.67,0.2,0.9599999785423279,0.07999999821186066,0.0017571449279785156,0.1
1.47,0.3,1.45,0.39,0.26,0.4,5.61,-0.64,0.2,0.949999988079071,0.10999999940395355,0.003848552703857422,0.1
1.47,0.3,1.45,0.39,0.27,0.4,5.76,-0.61,0.2,0.949999988079071,0.12999999523162842,0.001773834228515625,0.1
1.47,0.3,1.45,0.4,0.27,0.4,5.9,-0.58,0.2,0.9399999976158142,0.15000000596046448,0.00201416015625,0.1
1.46,0.3,1.44,0.41,0.28,0.4,6.05,-0.55,0.2,0.9399999976158142,0.18000000715255737,0.0020225048065185547,0.1
1.44,0.38,1.44,0.41,0.28,0.4,6.19,-0.52,0.26,0.9399999976158142,0.05999999865889549,0.0015652179718017578,0.1
1.45,0.38,1.44,0.42,0.28,0.4,6.34,-0.48,0.26,0.9399999976158142,0.07000000029802322,0.0017349720001220703,0.1
1.45,0.38,1.44,0.42,0.28,0.4,6.48,-0.44,0.26,0.5799999833106995,-0.3100000023841858,0.002076387405395508,0.1
1.45,0.22,1.44,0.43,0.29,0.4,6.63,-0.41,0.15,0.5600000023841858,0.23999999463558197,0.0017008781433105469,0.1
1.44,0.33,1.43,0.45,0.3,0.4,6.77,-0.38,0.23,0.5699999928474426,-0.03999999910593033,0.002214670181274414,0.1
1.46,0.33,1.43,0.46,0.31,0.4,6.92,-0.35,0.23,0.5299999713897705,-0.019999999552965164,0.002203226089477539,0.1
1.46,0.33,1.42,0.48,0.33,0.4,7.07,-0.32,0.23,0.5,0.05999999865889549,0.0016660690307617188,0.1
1.46,0.33,1.41,0.51,0.35,0.4,7.21,-0.28,0.23,0.4699999988079071,0.17000000178813934,0.0018210411071777344,0.1
1.45,0.33,1.4,0.54,0.37,0.4,7.36,-0.25,0.23,0.4699999988079071,0.27000001072883606,0.0018489360809326172,0.1
1.41,0.44,1.38,0.59,0.4,0.4,7.5,-0.21,0.3,0.5299999713897705,0.12999999523162842,0.0018563270568847656,0.1
1.43,0.45,1.36,0.64,0.44,0.4,7.64,-0.17,0.3,0.4399999976158142,0.25999999046325684,0.001859426498413086,0.1
1.39,0.54,1.32,0.72,0.5,0.4,7.78,-0.12,0.37,0.46000000834465027,0.27000001072883606,0.0018630027770996094,0.1
