curr_vel_x,curr_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,action_x,action_y,time_action,time_step
1.5,-0.09,1.5,0.08,0.05,0.4,3.07,-0.25,-0.06,0.5799999833106995,0.0,0.0036847591400146484,0.1
1.5,-0.09,1.5,0.08,0.05,0.4,3.22,-0.26,-0.06,0.5799999833106995,0.0,0.027593612670898438,0.1
1.5,-0.09,1.5,0.09,0.06,0.4,3.37,-0.27,-0.06,0.5799999833106995,0.03999999910593033,0.0019545555114746094,0.1
1.5,-0.09,1.5,0.09,0.06,0.4,3.52,-0.28,-0.06,0.5799999833106995,0.03999999910593033,0.0034873485565185547,0.1
1.5,-0.09,1.5,0.1,0.07,0.4,3.67,-0.29,-0.06,0.5699999928474426,0.07000000029802322,0.005766391754150391,0.1
1.5,-0.09,1.5,0.11,0.07,0.4,3.82,-0.3,-0.06,0.5699999928474426,0.10000000149011612,0.06213545799255371,0.1
1.5,-0.09,1.5,0.11,0.08,0.4,3.97,-0.3,-0.06,0.5699999928474426,0.10000000149011612,0.027350187301635742,0.1
1.5,-0.09,1.5,0.12,0.08,0.4,4.12,-0.31,-0.06,0.5699999928474426,0.14000000059604645,0.02245497703552246,0.1
1.49,-0.09,1.49,0.13,0.09,0.4,4.27,-0.32,-0.06,0.5699999928474426,0.18000000715255737,0.02463841438293457,0.1
1.49,0.0,1.49,0.14,0.09,0.4,4.42,-0.33,0.0,0.5799999833106995,-0.07999999821186066,0.02642226219177246,0.1
1.5,0.0,1.49,0.14,0.09,0.4,4.57,-0.33,0.0,0.5600000023841858,-0.09000000357627869,0.024242162704467773,0.1
1.5,0.0,1.49,0.15,0.1,0.4,4.72,-0.33,0.0,0.5600000023841858,-0.05000000074505806,0.0018415451049804688,0.1
1.5,0.0,1.49,0.16,0.1,0.4,4.87,-0.33,0.0,0.5600000023841858,-0.019999999552965164,0.02688312530517578,0.1
1.5,0.0,1.49,0.16,0.11,0.4,5.02,-0.33,0.0,0.5600000023841858,-0.019999999552965164,0.028293371200561523,0.1
1.5,0.0,1.49,0.17,0.11,0.4,5.17,-0.33,0.0,0.550000011920929,0.019999999552965164,0.0024023056030273438,0.1
1.5,0.0,1.49,0.18,0.12,0.4,5.32,-0.33,0.0,0.550000011920929,0.05000000074505806,0.009013891220092773,0.1
1.5,0.0,1.49,0.19,0.13,0.4,5.47,-0.33,0.0,0.550000011920929,0.09000000357627869,0.0018358230590820312,0.1
1.5,0.0,1.49,0.2,0.14,0.4,5.62,-0.33,0.0,0.550000011920929,0.11999999731779099,0.004256248474121094,0.1
1.5,0.0,1.48,0.22,0.14,0.4,5.77,-0.33,0.0,0.5199999809265137,0.1899999976158142,0.046155452728271484,0.1
1.49,0.1,1.48,0.23,0.15,0.4,5.91,-0.32,0.06,0.5600000023841858,-0.09000000357627869,0.019695520401000977,0.1
1.5,0.1,1.48,0.24,0.16,0.4,6.06,-0.31,0.06,0.5400000214576721,-0.05999999865889549,0.001573801040649414,0.1
1.5,0.1,1.48,0.25,0.17,0.4,6.21,-0.3,0.06,0.5400000214576721,-0.019999999552965164,0.0037691593170166016,0.1
1.5,0.1,1.48,0.26,0.18,0.4,6.36,-0.29,0.06,0.5299999713897705,0.009999999776482582,0.0021364688873291016,0.1
1.5,0.1,1.47,0.28,0.19,0.4,6.51,-0.28,0.06,0.5099999904632568,0.07999999821186066,0.0025942325592041016,0.1
1.5,0.1,1.47,0.3,0.2,0.4,6.66,-0.27,0.06,0.5099999904632568,0.15000000596046448,0.007527351379394531,0.1
1.49,0.1,1.46,0.32,0.22,0.4,6.81,-0.26,0.06,0.5099999904632568,0.23000000417232513,0.0371699333190918,0.1
1.47,0.21,1.46,0.35,0.23,0.4,6.96,-0.25,0.14,0.5699999928474426,-0.019999999552965164,0.06200432777404785,0.1
1.49,0.21,1.45,0.37,0.25,0.4,7.11,-0.23,0.14,0.5,0.05000000074505806,0.03042006492614746,0.1
1.49,0.21,1.45,0.4,0.27,0.4,7.26,-0.21,0.14,0.49000000953674316,0.15000000596046448,0.0018727779388427734,0.1
1.48,0.21,1.43,0.45,0.3,0.4,7.4,-0.19,0.14,0.46000000834465027,0.3199999928474426,0.001842498779296875,0.1
1.43,0.35,1.42,0.5,0.34,0.4,7.55,-0.16,0.24,0.5699999928474426,0.07999999821186066,0.022824525833129883,0.1
1.46,0.35,1.39,0.56,0.38,0.4,7.69,-0.12,0.24,0.41999998688697815,0.27000001072883606,0.10384058952331543,0.1
