action_x,action_y,a_inc_x,a_inc_y,cur_vel_x,cur_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,time_action,time_step
0.9599999785423279,0.49000000953674316,0.9599999785423279,0.49000000953674316,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.009842634201049805,0.1
1.4233897811803984,0.08446276734332697,0.49000000953674316,-0.14000000059604645,0.93,0.22,1.0,-0.0,-0.0,0.4,0.1,0.01,0.24,0.0015354156494140625,0.1
1.167355008157685,-0.012274977240035845,0.1899999976158142,-0.17000000178813934,0.98,0.16,1.0,-0.0,-0.0,0.4,0.19,0.03,0.16,0.0016372203826904297,0.1
1.1572906185086376,0.033193157238487606,0.17000000178813934,-0.03999999910593033,0.99,0.07,1.0,-0.01,-0.01,0.4,0.29,0.04,0.07,0.0015056133270263672,0.1
1.1172632465304155,0.013932482497082219,0.11999999731779099,-0.05999999865889549,1.0,0.07,1.0,-0.01,-0.01,0.4,0.39,0.05,0.07,0.0015232563018798828,0.1
1.0872632527889032,-0.0060675170558829455,0.09000000357627869,-0.07999999821186066,1.0,0.07,1.0,-0.01,-0.01,0.4,0.49,0.06,0.07,0.0014660358428955078,0.1
1.05726324787152,-0.016067522420300975,0.05999999865889549,-0.09000000357627869,1.0,0.07,1.0,-0.01,-0.01,0.4,0.59,0.06,0.07,0.0015687942504882812,0.1
1.0172632487655897,-0.03606751824797584,0.019999999552965164,-0.10999999940395355,1.0,0.07,1.0,-0.01,-0.01,0.4,0.69,0.07,0.07,0.0018143653869628906,0.1
0.9998213101521591,-0.0011911312675375596,0.009999999776482582,-0.019999999552965164,0.99,0.02,1.0,-0.01,-0.01,0.4,0.79,0.08,0.02,0.0017590522766113281,0.1
0.9498195046849183,-0.031001143891090783,-0.05000000074505806,-0.05000000074505806,1.0,0.02,1.0,-0.01,-0.01,0.4,0.89,0.08,0.02,0.0018358230590820312,0.1
0.95982852993496,-0.021951085094661416,0.009999999776482582,-0.03999999910593033,0.95,0.02,1.0,-0.01,-0.01,0.4,0.98,0.08,0.02,0.0014982223510742188,0.1
0.9198267261068469,-0.05176109771821464,-0.03999999910593033,-0.07000000029802322,0.96,0.02,1.0,-0.01,-0.01,0.4,1.08,0.08,0.02,0.001613616943359375,0.1
0.9198339449955782,-0.0425210503532456,0.0,-0.05999999865889549,0.92,0.02,1.0,-0.01,-0.01,0.4,1.17,0.08,0.02,0.0013659000396728516,0.1
0.8898339456661305,-0.06252104990621077,-0.029999999329447746,-0.07999999821186066,0.92,0.02,1.0,-0.01,-0.01,0.4,1.26,0.09,0.02,0.0013437271118164062,0.1
0.8798393600561963,-0.06309101561182978,-0.009999999776482582,-0.07999999821186066,0.89,0.02,1.0,-0.01,-0.01,0.4,1.35,0.09,0.02,0.0061686038970947266,0.1
0.8498411654489314,-0.08328100745862492,-0.029999999329447746,-0.10000000149011612,0.88,0.02,1.0,-0.01,-0.01,0.4,1.44,0.09,0.02,0.001752614974975586,0.1
0.8193536576007671,-0.02314159733758238,-0.029999999329447746,0.009999999776482582,0.85,-0.03,1.0,-0.01,-0.01,0.4,1.53,0.09,-0.04,0.0013675689697265625,0.1
0.8093764692620775,-0.011971894133544561,-0.009999999776482582,0.019999999552965164,0.82,-0.03,1.0,-0.01,-0.01,0.4,1.61,0.08,-0.04,0.001409769058227539,0.1
0.769384073968745,-0.011581992991026156,-0.03999999910593033,0.019999999552965164,0.81,-0.03,1.0,-0.01,-0.01,0.4,1.69,0.08,-0.04,0.0013706684112548828,0.1
0.7694144892191358,0.009977611132012659,0.0,0.03999999910593033,0.77,-0.03,1.0,-0.01,-0.01,0.4,1.76,0.08,-0.04,0.0015025138854980469,0.1
0.7094144905602403,0.009977611132012659,-0.05999999865889549,0.03999999910593033,0.77,-0.03,1.0,-0.01,-0.01,0.4,1.84,0.08,-0.04,0.0014388561248779297,0.1
0.7394601127652742,0.04231701917921602,0.029999999329447746,0.07000000029802322,0.71,-0.03,1.0,-0.01,-0.01,0.4,1.91,0.07,-0.04,0.0014317035675048828,0.1
0.6494372977512024,0.01114731455956789,-0.09000000357627869,0.03999999910593033,0.74,-0.03,1.0,-0.01,-0.01,0.4,1.99,0.07,-0.04,0.0015244483947753906,0.1
0.7095057363114128,0.05465642394816392,0.05999999865889549,0.07999999821186066,0.65,-0.03,1.0,-0.01,-0.01,0.4,2.05,0.07,-0.04,0.0013878345489501953,0.1
0.5698718482592368,-0.01651081096313098,-0.14000000059604645,-0.029999999329447746,0.71,0.01,1.0,-0.01,-0.01,0.4,2.12,0.07,0.02,0.0014600753784179688,0.1
0.67989711749904,0.06082934915181941,0.10999999940395355,0.05000000074505806,0.57,0.01,1.0,-0.01,-0.01,0.4,2.18,0.07,0.02,0.0013935565948486328,0.1
0.4698772702488949,0.01291922266069775,-0.20999999344348907,0.0,0.68,0.01,1.0,-0.01,-0.01,0.4,2.25,0.07,0.02,0.0013866424560546875,0.1
0.6099151681481353,0.13892945795299305,0.14000000059604645,0.12999999523162842,0.47,0.01,1.0,-0.01,-0.01,0.4,2.29,0.07,0.02,0.0013709068298339844,0.1
0.3655399459943922,0.04363002377150818,-0.23999999463558197,-0.029999999329447746,0.61,0.07,1.0,-0.01,-0.01,0.4,2.36,0.07,0.12,0.0014333724975585938,0.1
0.3872947176399987,0.1746608289158148,0.019999999552965164,0.12999999523162842,0.37,0.04,1.0,-0.01,-0.01,0.4,2.39,0.08,0.12,0.0014030933380126953,0.1
0.24492655162540733,0.14014996126032206,-0.15000000596046448,0.029999999329447746,0.39,0.11,1.0,-0.02,-0.02,0.4,2.43,0.09,0.27,0.0013976097106933594,0.1
0.1191050543482256,0.17414736835799144,-0.12999999523162842,0.07000000029802322,0.25,0.1,1.0,-0.02,-0.02,0.4,2.46,0.1,0.4,0.0013849735260009766,0.1
0.10962291248864162,0.22360212304360233,-0.029999999329447746,0.10999999940395355,0.14,0.11,1.0,-0.02,-0.02,0.4,2.47,0.1,0.68,0.0014202594757080078,0.1
