robot_id,action_x,action_y,a_inc_x,a_inc_y,cur_vel_x,cur_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,time_action,time_step
0.0,1.0,0.5899999737739563,1.0,0.5899999737739563,0.0,0.0,0.65,0.0,0.0,0.4,0.0,0.0,0.0,0.07398462295532227,0.1
1.0,-1.0,0.41999998688697815,-1.0,0.41999998688697815,0.0,0.0,-0.65,0.0,3.14,0.4,8.0,0.0,0.0,0.025186777114868164,0.1
0.0,1.486247516860791,-0.5055561089581653,0.8799999952316284,-0.7400000095367432,0.61,0.23,0.65,-0.0,-0.0,0.4,0.06,0.01,0.37,0.1200723648071289,0.1
1.0,-0.9900000095367432,0.23000000417232513,-0.9900000095367432,0.23000000417232513,0.0,0.0,-0.65,0.0,3.14,0.4,8.0,0.0,1.28,0.08855295181274414,0.1
0.0,1.3955316049333053,0.5888975936119277,0.9800000190734863,0.6499999761581421,0.42,-0.06,0.65,-0.0,-0.0,0.4,0.1,0.02,-0.15,0.0705256462097168,0.1
1.0,-0.9781939749138835,0.10562272473105641,-0.9599999785423279,0.07000000029802322,-0.02,0.04,-0.65,-0.0,-3.14,0.4,8.0,0.0,2.04,0.050441741943359375,0.1
0.0,1.475809197315582,-0.33718568393076004,0.9399999976158142,-0.5,0.54,0.16,0.65,-0.0,-0.0,0.4,0.16,0.02,0.3,0.1287374496459961,0.1
1.0,-1.0952242680248014,-0.07036194275348892,-0.7799999713897705,-0.30000001192092896,-0.32,0.23,-0.65,-0.0,-3.14,0.4,7.97,0.03,2.51,0.20237112045288086,0.1
0.0,1.4478009188994472,0.5022274696598179,0.9300000071525574,0.550000011920929,0.52,-0.05,0.65,-0.0,-0.0,0.4,0.21,0.03,-0.09,0.062338829040527344,0.1
1.0,-1.0437939586938594,0.04367355756416094,-0.5799999833106995,-0.07999999821186066,-0.46,0.12,-0.65,-0.01,-3.13,0.4,7.93,0.05,2.88,0.11129426956176758,0.1
0.0,1.4861332549435136,-0.38245747174804134,0.9100000262260437,-0.550000011920929,0.58,0.17,0.65,-0.0,-0.0,0.4,0.27,0.03,0.28,0.0032677650451660156,0.1
1.0,-0.9314550764564141,0.07423292000262403,-0.30000001192092896,-0.029999999329447746,-0.63,0.1,-0.65,-0.01,-3.13,0.4,7.87,0.07,2.98,0.0018351078033447266,0.1
0.0,1.4460073669909916,0.5256850875300346,0.9300000071525574,0.5899999737739563,0.52,-0.06,0.65,-0.0,-0.0,0.4,0.32,0.04,-0.12,0.0017766952514648438,0.1
1.0,-0.921321551110945,0.05586155795157735,-0.2800000011920929,-0.05000000074505806,-0.64,0.11,-0.65,-0.01,-3.13,0.4,7.8,0.08,2.98,0.0011639595031738281,0.1
0.0,1.4877316188874872,-0.3908288798914129,0.9300000071525574,-0.550000011920929,0.56,0.16,0.65,-0.01,-0.01,0.4,0.38,0.04,0.28,0.10281944274902344,0.1
1.0,-0.921321551110945,0.05586155795157735,-0.2800000011920929,-0.05000000074505806,-0.64,0.11,-0.65,-0.01,-3.13,0.4,7.74,0.09,2.98,0.14755845069885254,0.1
0.0,1.4454763412417766,0.5215591307491978,0.9300000071525574,0.5899999737739563,0.52,-0.07,0.65,-0.01,-0.01,0.4,0.43,0.04,-0.13,0.10543489456176758,0.1
1.0,-0.921321551110945,0.05586155795157735,-0.2800000011920929,-0.05000000074505806,-0.64,0.11,-0.65,-0.01,-3.13,0.4,7.68,0.1,2.98,0.06110739707946777,0.1
0.0,1.4886766008106198,-0.3941781145553019,0.9300000071525574,-0.550000011920929,0.56,0.16,0.65,-0.01,-0.01,0.4,0.49,0.05,0.27,0.18605399131774902,0.1
1.0,-0.921321551110945,0.05586155795157735,-0.2800000011920929,-0.05000000074505806,-0.64,0.11,-0.65,-0.01,-3.13,0.4,7.61,0.11,2.98,0.07776141166687012,0.1
0.0,1.4451276950117498,0.518982615326584,0.9300000071525574,0.5899999737739563,0.52,-0.07,0.65,-0.01,-0.01,0.4,0.54,0.05,-0.14,0.20145130157470703,0.1
1.0,-0.921321551110945,0.03586155839861219,-0.2800000011920929,-0.07000000029802322,-0.64,0.11,-0.65,-0.02,-3.13,0.4,7.55,0.12,2.98,0.07182979583740234,0.1
0.0,1.4796523930177687,-0.359062073713751,0.9300000071525574,-0.5099999904632568,0.55,0.15,0.65,-0.01,-0.01,0.4,0.6,0.06,0.27,0.09723973274230957,0.1
1.0,-0.90610046710053,0.08109271451637962,-0.25999999046325684,0.009999999776482582,-0.65,0.07,-0.65,-0.02,-3.12,0.4,7.48,0.13,3.03,0.07248115539550781,0.1
0.0,1.456314426633433,0.4876050454051196,0.9300000071525574,0.550000011920929,0.53,-0.06,0.65,-0.01,-0.01,0.4,0.65,0.06,-0.12,0.1571664810180664,0.1
1.0,-0.90610046710053,0.08109271451637962,-0.25999999046325684,0.009999999776482582,-0.65,0.07,-0.65,-0.02,-3.12,0.4,7.42,0.14,3.03,0.0598902702331543,0.1
0.0,1.4897125061308951,-0.3566126396997048,0.9200000166893005,-0.5099999904632568,0.57,0.15,0.65,-0.01,-0.01,0.4,0.71,0.06,0.26,0.15494132041931152,0.1
1.0,-0.90610046710053,0.08109271451637962,-0.25999999046325684,0.009999999776482582,-0.65,0.07,-0.65,-0.02,-3.12,0.4,7.35,0.14,3.03,0.08551168441772461,0.1
0.0,1.4562517685201284,0.48707876227083846,0.9300000071525574,0.550000011920929,0.53,-0.06,0.65,-0.01,-0.01,0.4,0.76,0.07,-0.12,0.052324533462524414,0.1
