robot_id,action_x,action_y,action_linear_x,action_angular_z,cur_vel_x_init,cur_vel_y_init,cur_vel_linear_x_init,cur_vel_angular_z_init,time_stamp_init,cur_vel_x_final,cur_vel_y_final,cur_vel_linear_x_final,cur_vel_angular_z_final,time_stamp_final
1.0,-1.0,0.3700000047683716,0.0,13.936063651360842,0.0,0.0,0.0,0.0,1.755769968032837,0.7116902827174373,0.23663672894454535,0.75,3.21,1.7570219039916992
1.0,-0.9900000095367432,0.20000000298023224,0.0,8.001276737924702,0.0,0.0,0.0,13.42,2.070798397064209,0.5336918899620728,-0.0822980351448978,0.54,-4.74,2.0715980529785156
1.0,-0.9902862325387701,0.10715208253326271,0.601208827982063,4.614044234959107,-0.010286213465283805,0.017152078956984024,0.02,7.69,2.2339627742767334,0.6426198207035475,0.15046516553322434,0.66,3.83,2.234611749649048
1.0,-1.2197591447944227,-0.11430727716312122,0.9525818127877341,3.4001637378949745,-0.39975915194698014,0.2656927180685072,0.48,4.44,2.6087920665740967,0.6457808722859872,-0.07393960366102441,0.65,-3.44,2.609811305999756
1.0,-1.1867951718667222,0.03089261149720761,1.165479599176872,0.9578412481364862,-0.5467951861718371,0.1208926150734863,0.56,3.69,2.8914473056793213,0.6851998495041536,0.14318228325978444,0.7,3.2,2.892040967941284
1.0,-1.103794821681733,0.055630365690437514,1.1017282043926966,0.0,-0.7337948169133615,0.09563036479636784,0.74,0.88,3.17183780670166,0.6549324182564743,-0.08163043254036208,0.66,-3.3,3.1737828254699707
1.0,-1.093710957127402,0.05692266791741546,1.0918959014048164,0.0,-0.7437109630878663,0.09692266702334579,0.75,0.0,3.3553807735443115,0.6738179445209849,0.14855765763337425,0.69,3.41,3.355980634689331
1.0,-1.093710957127402,0.05692266791741546,1.0918959014048164,0.0,-0.7437109630878663,0.09692266702334579,0.75,0.0,3.6469876766204834,0.6443454176115241,-0.08555105378094818,0.65,-3.49,3.6485819816589355
1.0,-1.093710957127402,0.05692266791741546,1.0918959014048164,0.0,-0.7437109630878663,0.09692266702334579,0.75,0.0,3.854048728942871,0.6620931486036549,0.15502471600392814,0.68,3.62,3.8546695709228516
1.0,-1.093710957127402,0.05692266791741546,1.0918959014048164,0.0,-0.7437109630878663,0.09692266702334579,0.75,0.0,4.128382921218872,0.633915585167703,-0.08803993912701612,0.64,-3.68,4.128967046737671
1.0,-1.093710957127402,0.05692266791741546,1.0918959014048164,0.0,-0.7437109630878663,0.09692266702334579,0.75,0.0,4.411830186843872,0.6529622439424786,0.1501342998305286,0.67,3.64,4.412645101547241
1.0,-1.093710957127402,0.05692266791741546,1.0918959014048164,0.0,-0.7437109630878663,0.09692266702334579,0.75,0.0,4.7964208126068115,0.6452474777204643,-0.0784582213370842,0.65,-3.47,4.799597263336182
1.0,-1.093710957127402,0.05692266791741546,1.0918959014048164,0.0,-0.7437109630878663,0.09692266702334579,0.75,0.0,4.9967591762542725,0.6733692400381177,0.15057843992579983,0.69,3.41,4.998288154602051
1.0,-1.093710957127402,0.036922668364450295,1.0893112970086312,0.0,-0.7437109630878663,0.09692266702334579,0.75,0.0,5.372331857681274,0.6332837797583326,-0.09247515501473688,0.64,-3.65,5.375190019607544
1.0,-1.093710957127402,0.036922668364450295,1.0893112970086312,0.0,-0.7437109630878663,0.09692266702334579,0.75,0.0,5.782856464385986,0.6558341416682614,0.137045899691508,0.67,3.51,5.783444166183472
1.0,-1.093710957127402,0.036922668364450295,1.0893112970086312,0.0,-0.7437109630878663,0.09692266702334579,0.75,0.0,6.229551792144775,0.6438205161859484,-0.08941556317587575,0.65,-3.44,6.230210781097412
1.0,-1.093710957127402,0.036922668364450295,1.0893112970086312,0.0,-0.7437109630878663,0.09692266702334579,0.75,0.0,6.5049803256988525,0.6656227109468922,0.13909136088093346,0.68,3.44,6.507707118988037
1.0,-1.093710957127402,0.036922668364450295,1.0893112970086312,0.0,-0.7437109630878663,0.09692266702334579,0.75,0.0,6.734982967376709,0.643457704329748,-0.09199012304965457,0.65,-3.48,6.735578536987305
1.0,-1.093710957127402,0.036922668364450295,1.0893112970086312,0.0,-0.7437109630878663,0.09692266702334579,0.75,0.0,7.1447508335113525,0.6660369891036714,0.1370938698327391,0.68,3.45,7.1459059715271
1.0,-1.093710957127402,0.036922668364450295,1.0893112970086312,0.0,-0.7437109630878663,0.09692266702334579,0.75,0.0,7.3036112785339355,0.6431788388170566,-0.09392007931184218,0.65,-3.48,7.304848909378052
1.0,-1.093710957127402,0.036922668364450295,1.0893112970086312,0.0,-0.7437109630878663,0.09692266702334579,0.75,0.0,7.936431169509888,0.6663098445870108,0.13576152255493265,0.68,3.46,7.9373459815979
1.0,-1.093710957127402,0.01692266881148513,1.0867266926124455,0.5706059074875247,-0.7437109630878663,0.09692266702334579,0.75,0.0,8.300700902938843,0.6429897124264108,-0.09520624829180867,0.65,-3.48,8.301813125610352
1.0,-1.077858189835052,0.04664051143237599,1.0783024040340297,0.0,-0.7478581767220301,0.056640511208858574,0.75,0.54,8.757688045501709,0.6541424108493361,0.1449058533262835,0.67,3.65,8.758550882339478
1.0,-1.077858189835052,0.04664051143237599,1.0783024040340297,0.0,-0.7478581767220301,0.056640511208858574,0.75,0.0,9.055331230163574,0.6446824661576361,-0.08297299457599672,0.65,-3.46,9.057514667510986
1.0,-1.077858189835052,0.04664051143237599,1.0783024040340297,0.0,-0.7478581767220301,0.056640511208858574,0.75,0.0,9.359635353088379,0.6769228919892082,0.1336989091240711,0.69,3.23,9.36040472984314
