action_x,action_y,a_inc_x,a_inc_y,cur_vel_x,cur_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,time_action,time_step
1.0,0.6100000143051147,1.0,0.6100000143051147,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0025076866149902344,0.1
1.4542585766992278,-0.49022317223379375,0.8999999761581421,-0.7200000286102295,0.55,0.23,0.6,-0.0,-0.0,0.4,0.06,0.01,0.39,0.03062272071838379,0.1
1.3460635589976124,0.6161717273033498,0.9800000190734863,0.6700000166893005,0.37,-0.05,0.6,-0.0,-0.0,0.4,0.09,0.02,-0.15,0.0041997432708740234,0.1
1.4341100513011158,-0.2995710624304302,0.949999988079071,-0.46000000834465027,0.48,0.16,0.6,-0.0,-0.0,0.4,0.15,0.02,0.32,0.0018963813781738281,0.1
1.4087563845368098,0.4854698330277984,0.9300000071525574,0.5199999809265137,0.48,-0.03,0.6,-0.0,-0.0,0.4,0.19,0.03,-0.07,0.0031158924102783203,0.1
1.4443222167369363,-0.3523700410958215,0.9100000262260437,-0.5199999809265137,0.53,0.17,0.6,-0.0,-0.0,0.4,0.25,0.03,0.3,0.021008014678955078,0.1
1.3969492532670404,0.556535993196374,0.9300000071525574,0.6100000143051147,0.47,-0.05,0.6,-0.0,-0.0,0.4,0.29,0.04,-0.11,0.03914761543273926,0.1
1.4335926748926155,-0.3447897456282244,0.9300000071525574,-0.5099999904632568,0.5,0.17,0.6,-0.0,-0.01,0.4,0.35,0.04,0.32,0.07147693634033203,0.1
1.3976091515580953,0.5631613312724998,0.9399999976158142,0.6100000143051147,0.46,-0.05,0.6,-0.0,-0.01,0.4,0.39,0.05,-0.1,0.011296510696411133,0.1
1.441558716835258,-0.3370616010068659,0.9300000071525574,-0.5099999904632568,0.51,0.17,0.6,-0.0,-0.01,0.4,0.45,0.05,0.33,0.002918720245361328,0.1
1.3980121609688756,0.5272816335548796,0.9399999976158142,0.5699999928474426,0.46,-0.04,0.6,-0.0,-0.01,0.4,0.49,0.06,-0.09,0.0015988349914550781,0.1
1.443108162653823,-0.3901239663297731,0.9200000166893005,-0.5600000023841858,0.52,0.17,0.6,-0.01,-0.01,0.4,0.54,0.06,0.31,0.0020084381103515625,0.1
1.396144281794862,0.561218466979384,0.949999988079071,0.6200000047683716,0.45,-0.06,0.6,-0.01,-0.01,0.4,0.59,0.07,-0.13,0.01671600341796875,0.1
1.4350545758851654,-0.3508743654541001,0.9399999976158142,-0.5099999904632568,0.5,0.16,0.6,-0.01,-0.01,0.4,0.64,0.07,0.31,0.01333928108215332,0.1
1.39727007207598,0.5199592194402061,0.9399999976158142,0.5699999928474426,0.46,-0.05,0.6,-0.01,-0.01,0.4,0.69,0.08,-0.11,0.00698089599609375,0.1
1.4354006573345228,-0.3588721446520371,0.9200000166893005,-0.5199999809265137,0.52,0.16,0.6,-0.01,-0.01,0.4,0.74,0.08,0.3,0.006133556365966797,0.1
1.3967316621638999,0.5446686384410457,0.9300000071525574,0.6000000238418579,0.47,-0.06,0.6,-0.01,-0.01,0.4,0.79,0.09,-0.12,0.07413148880004883,0.1
1.4447367896552423,-0.3483189131482318,0.9399999976158142,-0.5099999904632568,0.5,0.16,0.6,-0.01,-0.01,0.4,0.84,0.09,0.31,0.0034084320068359375,0.1
1.3972616304077767,0.5193386127547391,0.9300000071525574,0.5699999928474426,0.47,-0.05,0.6,-0.01,-0.01,0.4,0.88,0.1,-0.11,0.027641773223876953,0.1
1.4354006573345228,-0.35887214465203704,0.9200000166893005,-0.5199999809265137,0.52,0.16,0.6,-0.01,-0.01,0.4,0.94,0.1,0.3,0.0019068717956542969,0.1
1.3967316621638999,0.5446686384410458,0.9300000071525574,0.6000000238418579,0.47,-0.06,0.6,-0.01,-0.02,0.4,0.98,0.11,-0.12,0.0023806095123291016,0.1
1.4447367896552423,-0.34831891314823177,0.9399999976158142,-0.5099999904632568,0.5,0.16,0.6,-0.01,-0.02,0.4,1.04,0.11,0.31,0.011121749877929688,0.1
1.3972616304077767,0.5193386127547391,0.9300000071525574,0.5699999928474426,0.47,-0.05,0.6,-0.01,-0.02,0.4,1.08,0.12,-0.11,0.0017299652099609375,0.1
1.4354006573345228,-0.358872144652037,0.9200000166893005,-0.5199999809265137,0.52,0.16,0.6,-0.01,-0.02,0.4,1.14,0.12,0.3,0.16858315467834473,0.1
1.3967316621638999,0.5446686384410458,0.9300000071525574,0.6000000238418579,0.47,-0.06,0.6,-0.01,-0.02,0.4,1.18,0.13,-0.12,0.06712174415588379,0.1
1.4447367896552423,-0.3483189131482317,0.9399999976158142,-0.5099999904632568,0.5,0.16,0.6,-0.01,-0.02,0.4,1.24,0.13,0.31,0.03911614418029785,0.1
1.3972616304077767,0.5193386127547391,0.9300000071525574,0.5699999928474426,0.47,-0.05,0.6,-0.01,-0.02,0.4,1.28,0.14,-0.11,0.022269725799560547,0.1
1.4354006573345228,-0.358872144652037,0.9200000166893005,-0.5199999809265137,0.52,0.16,0.6,-0.01,-0.02,0.4,1.34,0.14,0.3,0.014722108840942383,0.1
1.3967316621638999,0.5446686384410458,0.9300000071525574,0.6000000238418579,0.47,-0.06,0.6,-0.01,-0.02,0.4,1.38,0.15,-0.12,0.0017330646514892578,0.1
1.4447367896552423,-0.3483189131482317,0.9399999976158142,-0.5099999904632568,0.5,0.16,0.6,-0.01,-0.02,0.4,1.43,0.15,0.31,0.008094072341918945,0.1
1.3972616304077767,0.5193386127547391,0.9300000071525574,0.5699999928474426,0.47,-0.05,0.6,-0.01,-0.02,0.4,1.48,0.16,-0.11,0.07782959938049316,0.1
1.4354006573345228,-0.358872144652037,0.9200000166893005,-0.5199999809265137,0.52,0.16,0.6,-0.01,-0.02,0.4,1.53,0.16,0.3,0.004248619079589844,0.1
1.3967316621638999,0.5146686074466306,0.9300000071525574,0.5699999928474426,0.47,-0.06,0.6,-0.02,-0.03,0.4,1.58,0.16,-0.12,0.05749964714050293,0.1
1.4366731735426481,-0.4030004833174186,0.9200000166893005,-0.5600000023841858,0.52,0.16,0.6,-0.02,-0.03,0.4,1.63,0.17,0.3,0.02699899673461914,0.1
1.4049712572507824,0.5521682700988071,0.949999988079071,0.6200000047683716,0.45,-0.07,0.6,-0.02,-0.03,0.4,1.68,0.17,-0.15,0.0027234554290771484,0.1
1.42752206303682,-0.36025942906576336,0.9399999976158142,-0.5099999904632568,0.49,0.15,0.6,-0.02,-0.03,0.4,1.73,0.18,0.3,0.07305002212524414,0.1
1.3965635679658162,0.5132686635729357,0.9300000071525574,0.5699999928474426,0.47,-0.06,0.6,-0.02,-0.03,0.4,1.78,0.18,-0.12,0.08764314651489258,0.1
1.437412312408437,-0.36692237813984163,0.9300000071525574,-0.5199999809265137,0.51,0.15,0.6,-0.02,-0.03,0.4,1.83,0.19,0.29,0.024873971939086914,0.1
1.3961550211434635,0.5100041352309528,0.9300000071525574,0.5699999928474426,0.47,-0.06,0.6,-0.02,-0.03,0.4,1.87,0.19,-0.13,0.04109334945678711,0.1
1.4381713545926558,-0.369461342561093,0.9300000071525574,-0.5199999809265137,0.51,0.15,0.6,-0.02,-0.03,0.4,1.93,0.19,0.29,0.0016217231750488281,0.1
1.3959113091178132,0.5081400001135263,0.9300000071525574,0.5699999928474426,0.47,-0.06,0.6,-0.02,-0.03,0.4,1.97,0.2,-0.13,0.024048328399658203,0.1
1.43862068306098,-0.3709865317400078,0.9300000071525574,-0.5199999809265137,0.51,0.15,0.6,-0.02,-0.03,0.4,2.03,0.2,0.29,0.01248311996459961,0.1
1.395786657392532,0.5072083018507549,0.9300000071525574,0.5699999928474426,0.47,-0.06,0.6,-0.02,-0.03,0.4,2.07,0.2,-0.13,0.007700681686401367,0.1
