action_x,action_y,a_inc_x,a_inc_y,cur_vel_x,cur_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,time_action,time_step
1.0,0.18000000715255737,1.0,0.18000000715255737,0.0,0.0,1.5,0.0,0.0,0.4,0.0,0.0,0.0,0.011305809020996094,0.1
1.9860421231066305,-0.5111174721501376,0.9900000095367432,-0.6000000238418579,1.0,0.09,1.5,-0.0,-0.0,0.4,0.1,0.0,0.09,0.08249878883361816,0.1
2.139572510067177,-0.1435827012394853,0.699999988079071,0.029999999329447746,1.44,-0.17,1.5,-0.0,-0.0,0.4,0.24,0.0,-0.12,0.02863764762878418,0.1
2.0791410234500374,-0.14076543390033788,0.5799999833106995,0.03999999910593033,1.5,-0.18,1.5,0.0,0.0,0.4,0.39,-0.02,-0.12,0.005201101303100586,0.1
2.0791410234500374,-0.11076543270824499,0.5799999833106995,0.07000000029802322,1.5,-0.18,1.5,0.01,0.0,0.4,0.54,-0.03,-0.12,0.020914316177368164,0.1
2.0892129776226573,-0.1095683106353558,0.6000000238418579,0.07000000029802322,1.49,-0.18,1.5,0.01,0.01,0.4,0.69,-0.05,-0.12,0.036698341369628906,0.1
2.0892129776226573,-0.1095683106353558,0.6000000238418579,0.07000000029802322,1.49,-0.18,1.5,0.01,0.01,0.4,0.84,-0.07,-0.12,0.025819778442382812,0.1
2.0892129776226573,-0.06956831152942547,0.6000000238418579,0.10999999940395355,1.49,-0.18,1.5,0.02,0.01,0.4,0.99,-0.09,-0.12,0.06046867370605469,0.1
2.0892129776226573,-0.06956831152942547,0.6000000238418579,0.10999999940395355,1.49,-0.18,1.5,0.02,0.02,0.4,1.14,-0.11,-0.12,0.09703445434570312,0.1
2.0792129275547557,-0.039568310337332574,0.5899999737739563,0.14000000059604645,1.49,-0.18,1.5,0.03,0.02,0.4,1.29,-0.12,-0.12,0.02210235595703125,0.1
2.0992848721906325,-0.038371188264443384,0.6200000047683716,0.14000000059604645,1.48,-0.18,1.5,0.03,0.02,0.4,1.44,-0.14,-0.12,0.07782506942749023,0.1
2.0892848817273757,0.001628818292067541,0.6100000143051147,0.18000000715255737,1.48,-0.18,1.5,0.04,0.02,0.4,1.58,-0.16,-0.12,0.020270347595214844,0.1
