robot_id,cmd_vel_omni_x,cmd_vel_omni_y,cmd_vel_linear_x,cmd_vel_angular_z,cur_vel_x_init,cur_vel_y_init,cur_vel_linear_x_init,cur_vel_angular_z_init,time_stamp_init,cur_vel_x_final,cur_vel_y_final,cur_vel_linear_x_final,cur_vel_angular_z_final,time_stamp_final
0.0,1.0,0.18000000715255737,1.0,0.8904647257964244,0.0,0.0,0.0,0.0,1686831458.0498664,0.9960421135698875,0.08888255169172032,1.0,0.89,1686831458.0505753
0.0,1.9860421231066305,-0.5111174721501376,1.932752168799029,-1.7044437943358726,0.9960421135698875,0.08888255169172032,1.0,0.89,1686831458.101017,1.439572521988106,-0.17358270056893305,1.45,-2.09,1686831458.1016295
0.0,2.139572510067177,-0.1435827012394853,2.141374667124111,0.0,1.439572521988106,-0.17358270056893305,1.45,-2.09,1686831458.1576002,1.4991410401393381,-0.1807654330062682,1.51,0.0,1686831458.1580913
0.0,2.0791410234500374,-0.14076543390033788,2.081040504041435,0.0,1.4991410401393381,-0.1807654330062682,1.51,0.0,1686831458.206391,1.4991410401393381,-0.1807654330062682,1.51,0.0,1686831458.2070067
0.0,2.0791410234500374,-0.11076543270824499,2.0774491376800595,0.0,1.4991410401393381,-0.1807654330062682,1.51,0.0,1686831458.2528765,1.4892129537807994,-0.17956831093337902,1.5,0.0,1686831458.253519
0.0,2.0892129776226573,-0.1095683106353558,2.087305350636821,0.0,1.4892129537807994,-0.17956831093337902,1.5,0.0,1686831458.3001544,1.4892129537807994,-0.17956831093337902,1.5,0.0,1686831458.3009408
0.0,2.0892129776226573,-0.1095683106353558,2.087305350636821,0.0,1.4892129537807994,-0.17956831093337902,1.5,0.0,1686831458.3512163,1.4892129537807994,-0.17956831093337902,1.5,0.0,1686831458.351826
0.0,2.0892129776226573,-0.06956831152942547,2.0825168624522954,0.0,1.4892129537807994,-0.17956831093337902,1.5,0.0,1686831458.4002538,1.4892129537807994,-0.17956831093337902,1.5,0.0,1686831458.401106
0.0,2.0892129776226573,-0.06956831152942547,2.0825168624522954,0.0,1.4892129537807994,-0.17956831093337902,1.5,0.0,1686831458.453913,1.4892129537807994,-0.17956831093337902,1.5,0.0,1686831458.4544497
0.0,2.0792129275547557,-0.039568310337332574,2.068997360024536,0.5048593479731963,1.4892129537807994,-0.17956831093337902,1.5,0.0,1686831458.5028596,1.4792848674222607,-0.17837118886048983,1.49,0.0,1686831458.5033972
0.0,2.0992848721906325,-0.038371188264443384,2.0887816498716747,0.5086190815652281,1.4792848674222607,-0.17837118886048983,1.49,0.0,1686831458.5485954,1.4792848674222607,-0.17837118886048983,1.49,0.0,1686831458.549172
0.0,2.0892848817273757,0.001628818292067541,2.0740650839048462,0.6038980274454734,1.4792848674222607,-0.17837118886048983,1.49,0.0,1686831458.5987456,1.4874074071988772,-0.08785900642457432,1.49,0.61,1686831458.5992537
0.0,2.097407421503992,-0.20785900374236532,2.1060145102041217,0.0,1.4874074071988772,-0.08785900642457432,1.49,0.61,1686831458.644996,1.5073726072955065,-0.08903832194705183,1.51,0.0,1686831458.6455762
0.0,2.077372600142949,-0.21903831717868025,2.086673746228754,0.0,1.5073726072955065,-0.08903832194705183,1.51,0.0,1686831458.6907759,1.5073726072955065,-0.08903832194705183,1.51,0.0,1686831458.691335
0.0,2.077372600142949,-0.18903832343716795,2.084904773314074,0.0,1.5073726072955065,-0.08903832194705183,1.51,0.0,1686831458.7378757,1.5073726072955065,-0.08903832194705183,1.51,0.0,1686831458.7383347
0.0,2.077372600142949,-0.18903832343716795,2.084904773314074,0.0,1.5073726072955065,-0.08903832194705183,1.51,0.0,1686831458.7839448,1.5073726072955065,-0.08903832194705183,1.51,0.0,1686831458.7844486
0.0,2.0673726096796923,-0.15903832224507505,2.0731532094319003,0.0,1.5073726072955065,-0.08903832194705183,1.51,0.0,1686831458.8304799,1.5073726072955065,-0.08903832194705183,1.51,0.0,1686831458.8310874
0.0,2.0673726096796923,-0.15903832224507505,2.0731532094319003,0.0,1.5073726072955065,-0.08903832194705183,1.51,0.0,1686831458.8786778,1.5073726072955065,-0.08903832194705183,1.51,0.0,1686831458.879266
0.0,2.0673726096796923,-0.15903832224507505,2.0731532094319003,0.0,1.5073726072955065,-0.08903832194705183,1.51,0.0,1686831458.9270072,1.5073726072955065,-0.08903832194705183,1.51,0.0,1686831458.9275413
0.0,2.0673726096796923,-0.11903832127649958,2.0707945783298323,0.0,1.5073726072955065,-0.08903832194705183,1.51,0.0,1686831458.9773114,1.497390007247192,-0.08844866418581308,1.5,0.0,1686831458.977947
0.0,2.0773899905578914,-0.11844866351526083,2.0807597593861633,0.0,1.497390007247192,-0.08844866418581308,1.5,0.0,1686831459.0299957,1.497390007247192,-0.08844866418581308,1.5,0.0,1686831459.0305748
0.0,2.0773899905578914,-0.08844866418581308,2.0789907861419863,0.0,1.497390007247192,-0.08844866418581308,1.5,0.0,1686831459.0753827,1.497390007247192,-0.08844866418581308,1.5,0.0,1686831459.0760517
0.0,2.0773899905578914,-0.08844866418581308,2.0789907861419863,0.0,1.497390007247192,-0.08844866418581308,1.5,0.0,1686831459.1177928,1.497390007247192,-0.08844866418581308,1.5,0.0,1686831459.1183305
0.0,2.0773899905578914,-0.048448665079882755,2.076632155149751,0.0,1.497390007247192,-0.08844866418581308,1.5,0.0,1686831459.1627467,1.497390007247192,-0.08844866418581308,1.5,0.0,1686831459.1633031
0.0,2.0773899905578914,-0.048448665079882755,2.076632155149751,0.0,1.497390007247192,-0.08844866418581308,1.5,0.0,1686831459.211683,1.497390007247192,-0.08844866418581308,1.5,0.0,1686831459.212209
0.0,2.0673900000946346,-0.01844866388778986,2.0648805912675767,0.0,1.497390007247192,-0.08844866418581308,1.5,0.0,1686831459.2529292,1.497390007247192,-0.08844866418581308,1.5,0.0,1686831459.2534893
0.0,2.0673900000946346,0.011551337304303036,2.0631116179135676,0.0,1.497390007247192,-0.08844866418581308,1.5,0.0,1686831459.3004735,1.497390007247192,-0.08844866418581308,1.5,0.0,1686831459.3011281
0.0,2.0673900000946346,0.011551337304303036,2.0631116179135676,0.0,1.497390007247192,-0.08844866418581308,1.5,0.0,1686831459.3441904,1.497390007247192,-0.08844866418581308,1.5,0.0,1686831459.3447726
0.0,2.0673900000946346,0.051551336410233364,2.060752986921332,0.0,1.497390007247192,-0.08844866418581308,1.5,0.0,1686831459.3913147,1.4874074071988772,-0.08785900642457432,1.49,0.0,1686831459.3918288
