action_x,action_y,a_inc_x,a_inc_y,cur_vel_x,cur_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,time_action,time_step
1.0,0.18000000715255737,1.0,0.18000000715255737,0.0,0.0,1.5,0.0,0.0,0.4,0.0,0.0,0.0,0.006514549255371094,0.2
1.9741997935462805,-0.5829384611702451,0.9900000095367432,-0.7599999904632568,0.98,0.18,1.5,-0.0,-0.0,0.4,0.2,0.02,0.18,0.04117584228515625,0.2
2.137288477785382,0.34458683198195833,0.8600000143051147,0.8399999737739563,1.28,-0.5,1.5,0.0,0.0,0.4,0.47,-0.01,-0.37,0.0702214241027832,0.2
2.1777045495664824,-0.5954170686871938,0.9399999976158142,-0.8799999952316284,1.24,0.28,1.5,0.01,0.0,0.4,0.72,-0.03,0.23,0.012116670608520508,0.2
2.1261081285554098,0.3591470324545124,0.8899999856948853,0.8500000238418579,1.24,-0.49,1.5,0.01,0.01,0.4,0.98,-0.05,-0.38,0.017121076583862305,0.2
2.165074072898112,-0.5953926027744578,0.9399999976158142,-0.8899999856948853,1.23,0.29,1.5,0.01,0.01,0.4,1.23,-0.06,0.24,0.05070638656616211,0.2
2.1268140728317455,0.37283764691316285,0.8999999761581421,0.8600000143051147,1.23,-0.49,1.5,0.02,0.01,0.4,1.49,-0.08,-0.38,0.038132667541503906,0.2
2.1626780368131677,-0.5756015516342363,0.9399999976158142,-0.8799999952316284,1.22,0.3,1.5,0.02,0.02,0.4,1.73,-0.1,0.24,0.017080307006835938,0.2
2.132571551383699,0.3775941475596193,0.8999999761581421,0.8500000238418579,1.23,-0.47,1.5,0.03,0.02,0.4,1.99,-0.11,-0.37,0.002109050750732422,0.2
2.1717657378127706,-0.5707215425760258,0.9399999976158142,-0.8799999952316284,1.23,0.31,1.5,0.03,0.02,0.4,2.24,-0.13,0.25,0.013512849807739258,0.2
2.13351389736406,0.3900602243413366,0.8999999761581421,0.8600000143051147,1.23,-0.47,1.5,0.04,0.03,0.4,2.5,-0.14,-0.36,0.025181293487548828,0.2
2.1595729697175017,-0.5633901948162645,0.9399999976158142,-0.8799999952316284,1.22,0.32,1.5,0.05,0.03,0.4,2.75,-0.16,0.25,0.027939558029174805,0.2
2.126024815176237,0.3985207687147469,0.8999999761581421,0.8600000143051147,1.23,-0.46,1.5,0.05,0.03,0.4,3.01,-0.17,-0.36,0.012933731079101562,0.2
2.1576513700653006,-0.546078509384256,0.9399999976158142,-0.8700000047683716,1.22,0.32,1.5,0.06,0.04,0.4,3.25,-0.18,0.26,0.006784200668334961,0.2
2.130578229988209,0.42080387700173044,0.8999999761581421,0.8700000047683716,1.23,-0.45,1.5,0.07,0.04,0.4,3.51,-0.2,-0.35,0.06616520881652832,0.2
2.1629972798463664,-0.5290636908251274,0.949999988079071,-0.8700000047683716,1.21,0.34,1.5,0.07,0.05,0.4,3.76,-0.21,0.27,0.0016570091247558594,0.2
2.1255810413449923,0.4264667945220563,0.8999999761581421,0.8600000143051147,1.23,-0.43,1.5,0.08,0.05,0.4,4.02,-0.21,-0.34,0.0017940998077392578,0.2
2.161239906069884,-0.5114701217577258,0.9399999976158142,-0.8600000143051147,1.22,0.35,1.5,0.09,0.06,0.4,4.27,-0.22,0.28,0.042882680892944336,0.2
2.1306950743479245,0.4512046188200034,0.8999999761581421,0.8700000047683716,1.23,-0.42,1.5,0.1,0.07,0.4,4.52,-0.23,-0.33,0.017136335372924805,0.2
2.1562409674107528,-0.4944074769192065,0.9399999976158142,-0.8600000143051147,1.22,0.37,1.5,0.11,0.07,0.4,4.77,-0.23,0.29,0.02123570442199707,0.2
2.125322797643264,0.4666589789010041,0.8999999761581421,0.8700000047683716,1.23,-0.4,1.5,0.12,0.08,0.4,5.03,-0.24,-0.32,0.016682863235473633,0.2
2.1620717268112943,-0.4692892560650986,0.9399999976158142,-0.8500000238418579,1.22,0.38,1.49,0.13,0.09,0.4,5.28,-0.24,0.3,0.08104538917541504,0.2
2.120849317407477,0.4938524552644988,0.8899999856948853,0.8799999952316284,1.23,-0.39,1.49,0.14,0.1,0.4,5.53,-0.24,-0.3,0.08475255966186523,0.2
2.1558241925777955,-0.4397856225257146,0.9399999976158142,-0.8399999737739563,1.22,0.4,1.49,0.16,0.11,0.4,5.78,-0.24,0.32,0.1797959804534912,0.2
2.11760021512624,0.5260690915448967,0.8799999952316284,0.8899999856948853,1.24,-0.36,1.49,0.18,0.12,0.4,6.04,-0.23,-0.29,0.0205233097076416,0.2
2.147011489502023,-0.4022348002609846,0.9300000071525574,-0.8299999833106995,1.22,0.43,1.49,0.2,0.13,0.4,6.29,-0.23,0.34,0.025194883346557617,0.2
2.116318567512193,0.5584635807042015,0.8799999952316284,0.8899999856948853,1.24,-0.33,1.48,0.22,0.15,0.4,6.54,-0.22,-0.26,0.07900452613830566,0.2
2.148487965748049,-0.33691383235256217,0.9300000071525574,-0.7900000214576721,1.22,0.45,1.48,0.25,0.17,0.4,6.8,-0.2,0.36,0.0025987625122070312,0.2
2.1089077334783393,0.6284838124517229,0.8500000238418579,0.9100000262260437,1.26,-0.28,1.47,0.29,0.19,0.4,7.05,-0.19,-0.22,0.006511688232421875,0.2
2.1370730482305094,-0.20697780816668176,0.9100000262260437,-0.7200000286102295,1.23,0.51,1.46,0.35,0.23,0.4,7.31,-0.16,0.4,0.001753091812133789,0.2
2.0676410037616675,0.7511688808008066,0.7799999713897705,0.9300000071525574,1.29,-0.18,1.44,0.44,0.29,0.4,7.57,-0.13,-0.14,0.04717087745666504,0.2
