action_x,action_y,a_inc_x,a_inc_y,cur_vel_x,cur_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,time_action,time_step
1.0,0.6299999952316284,1.0,0.6299999952316284,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0884406566619873,0.2
1.3033405332839678,-0.5062339063830777,0.949999988079071,-0.8600000143051147,0.35,0.35,0.5,-0.0,-0.0,0.4,0.09,0.04,0.79,0.0424649715423584,0.2
1.0,0.6399999856948853,1.0,0.6399999856948853,0.0,-0.0,0.5,-0.0,-0.0,0.4,0.09,0.04,-0.79,0.0028073787689208984,0.2
1.0,0.550000011920929,1.0,0.550000011920929,0.0,0.0,0.5,-0.0,-0.0,0.4,0.09,0.04,0.79,0.0033979415893554688,0.2
1.3317435575016527,-0.46765215536093696,0.8299999833106995,-0.9700000286102295,0.5,0.5,0.5,-0.01,-0.02,0.4,0.19,0.14,0.79,0.0036394596099853516,0.2
1.0146064825777075,0.6263379702247166,1.0,0.6399999856948853,0.01,-0.01,0.5,-0.01,-0.02,0.4,0.19,0.14,-0.75,0.00829935073852539,0.2
1.0141336218081958,0.4941506335880454,1.0,0.47999998927116394,0.01,0.01,0.5,-0.01,-0.02,0.4,0.2,0.14,0.79,0.009625434875488281,0.2
1.3346767370608117,-0.4747274775193777,0.8399999737739563,-0.9700000286102295,0.49,0.5,0.5,-0.02,-0.03,0.4,0.3,0.24,0.79,0.11202263832092285,0.2
1.014496720214818,0.5962215854029037,1.0,0.6100000143051147,0.01,-0.01,0.5,-0.02,-0.03,0.4,0.3,0.24,-0.76,0.07656216621398926,0.2
1.0141336218081958,0.44415065146943883,1.0,0.4300000071525574,0.01,0.01,0.5,-0.02,-0.03,0.4,0.3,0.24,0.79,0.1356508731842041,0.2
1.3434763353429333,-0.48595339392679826,0.8700000047683716,-0.9599999785423279,0.47,0.47,0.5,-0.02,-0.04,0.4,0.4,0.33,0.79,0.12183785438537598,0.2
1.00716516964241,0.6030243176377212,1.0,0.6100000143051147,0.01,-0.01,0.5,-0.02,-0.04,0.4,0.4,0.33,-0.77,0.0284576416015625,0.2
1.0070668109040979,0.43707532931099813,1.0,0.4300000071525574,0.01,0.01,0.5,-0.02,-0.04,0.4,0.4,0.33,0.79,0.0036895275115966797,0.2
1.3364095244388352,-0.5030287661531406,0.8700000047683716,-0.9700000286102295,0.47,0.47,0.5,-0.03,-0.06,0.4,0.5,0.43,0.79,0.005941867828369141,0.2
1.0,0.5400000214576721,1.0,0.5400000214576721,0.0,-0.0,0.5,-0.03,-0.06,0.4,0.5,0.43,-0.79,0.006591081619262695,0.2
1.0,0.4300000071525574,1.0,0.4300000071525574,0.0,0.0,0.5,-0.03,-0.06,0.4,0.5,0.43,0.79,0.0019905567169189453,0.2
1.3364095244388352,-0.5030287661531406,0.8700000047683716,-0.9700000286102295,0.47,0.47,0.5,-0.03,-0.07,0.4,0.59,0.52,0.79,0.002559185028076172,0.2
1.0,0.5400000214576721,1.0,0.5400000214576721,0.0,-0.0,0.5,-0.03,-0.07,0.4,0.59,0.52,-0.79,0.08056354522705078,0.2
1.0,0.4300000071525574,1.0,0.4300000071525574,0.0,0.0,0.5,-0.03,-0.07,0.4,0.59,0.52,0.79,0.0029251575469970703,0.2
1.3364095244388352,-0.5030287661531406,0.8700000047683716,-0.9700000286102295,0.47,0.47,0.5,-0.04,-0.08,0.4,0.68,0.61,0.79,0.16059279441833496,0.2
1.0,0.5,1.0,0.5,0.0,-0.0,0.5,-0.04,-0.08,0.4,0.68,0.61,-0.79,0.0020792484283447266,0.2
1.0,0.3799999952316284,1.0,0.3799999952316284,0.0,0.0,0.5,-0.04,-0.08,0.4,0.68,0.61,0.79,0.017295122146606445,0.2
1.3535719694055293,-0.5747844165227265,0.8600000143051147,-0.949999988079071,0.49,0.38,0.5,-0.05,-0.1,0.4,0.78,0.69,0.65,0.07150864601135254,0.2
1.0606681185777225,0.60924678556815,0.9900000095367432,0.6800000071525574,0.07,-0.07,0.5,-0.05,-0.1,0.4,0.79,0.69,-0.79,0.11077260971069336,0.2
1.0,0.3400000035762787,1.0,0.3400000035762787,0.0,0.0,0.5,-0.05,-0.1,0.4,0.79,0.69,0.79,0.0529789924621582,0.2
1.3476133308805447,-0.5878355190404557,0.8600000143051147,-0.9200000166893005,0.49,0.33,0.5,-0.05,-0.11,0.4,0.88,0.77,0.6,0.002730131149291992,0.2
1.0818685512900164,0.6280208405504999,0.9900000095367432,0.7200000286102295,0.09,-0.09,0.5,-0.05,-0.11,0.4,0.91,0.77,-0.79,0.002001523971557617,0.2
1.0,0.3400000035762787,1.0,0.3400000035762787,0.0,0.0,0.5,-0.05,-0.11,0.4,0.91,0.77,0.79,0.0020775794982910156,0.2
1.3476133308805447,-0.5978355095037126,0.8600000143051147,-0.9300000071525574,0.49,0.33,0.5,-0.06,-0.12,0.4,1.0,0.84,0.6,0.00547480583190918,0.2
1.0818685512900164,0.6080208000193414,0.9900000095367432,0.699999988079071,0.09,-0.09,0.5,-0.06,-0.12,0.4,1.02,0.84,-0.79,0.011085748672485352,0.2
1.0,0.28999999165534973,1.0,0.28999999165534973,0.0,0.0,0.5,-0.06,-0.12,0.4,1.02,0.84,0.79,0.020743608474731445,0.2
1.354300490550698,-0.6188362525538995,0.8700000047683716,-0.8999999761581421,0.48,0.28,0.5,-0.07,-0.13,0.4,1.11,0.91,0.53,0.057912588119506836,0.2
1.117202605810506,0.6326441916113235,0.9900000095367432,0.7599999904632568,0.13,-0.13,0.5,-0.07,-0.13,0.4,1.14,0.9,-0.79,0.00819087028503418,0.2
1.0,0.23999999463558197,1.0,0.23999999463558197,0.0,0.0,0.5,-0.07,-0.13,0.4,1.14,0.9,0.79,0.009557008743286133,0.2
1.3486839158442459,-0.6047548222990013,0.8799999952316284,-0.8299999833106995,0.47,0.23,0.5,-0.07,-0.14,0.4,1.23,0.96,0.45,0.008343935012817383,0.2
1.1425366698677388,0.6472675927400487,0.9800000190734863,0.8100000023841858,0.16,-0.16,0.5,-0.07,-0.14,0.4,1.27,0.95,-0.79,0.07266426086425781,0.2
1.0,0.23999999463558197,1.0,0.23999999463558197,0.0,0.0,0.5,-0.07,-0.14,0.4,1.27,0.95,0.79,0.07390332221984863,0.2
1.338683925380989,-0.6247548628301598,0.8700000047683716,-0.8500000238418579,0.47,0.23,0.49,-0.08,-0.15,0.4,1.36,1.01,0.45,0.03048849105834961,0.2
1.1425366698677388,0.6272676118135351,0.9800000190734863,0.7900000214576721,0.16,-0.16,0.49,-0.08,-0.15,0.4,1.4,1.01,-0.79,0.014432430267333984,0.2
1.0,0.18000000715255737,1.0,0.18000000715255737,0.0,0.0,0.49,-0.08,-0.15,0.4,1.4,1.01,0.79,0.025577068328857422,0.2
1.3415536427098984,-0.5472139384886188,0.8899999856948853,-0.7099999785423279,0.45,0.16,0.49,-0.08,-0.16,0.4,1.48,1.06,0.35,0.07552170753479004,0.2
1.1820043557331674,0.6477403495518925,0.9700000286102295,0.8600000143051147,0.21,-0.21,0.49,-0.08,-0.16,0.4,1.53,1.05,-0.79,0.002921581268310547,0.2
1.0,0.18000000715255737,1.0,0.18000000715255737,0.0,0.0,0.49,-0.08,-0.16,0.4,1.53,1.05,0.79,0.0076751708984375,0.2
1.3415536427098984,-0.5472139384886188,0.8899999856948853,-0.7099999785423279,0.45,0.16,0.49,-0.08,-0.17,0.4,1.61,1.1,0.35,0.011953592300415039,0.2
1.1820043557331674,0.6477403495518925,0.9700000286102295,0.8600000143051147,0.21,-0.21,0.49,-0.08,-0.17,0.4,1.67,1.08,-0.79,0.0026938915252685547,0.2
1.0,0.18000000715255737,1.0,0.18000000715255737,0.0,0.0,0.49,-0.08,-0.17,0.4,1.67,1.08,0.79,0.0019669532775878906,0.2
1.3415536427098984,-0.5772139694830342,0.8899999856948853,-0.7400000095367432,0.45,0.16,0.49,-0.09,-0.18,0.4,1.75,1.14,0.35,0.012163400650024414,0.2
1.1820043557331674,0.6277403090207341,0.9700000286102295,0.8399999737739563,0.21,-0.21,0.49,-0.09,-0.18,0.4,1.81,1.12,-0.79,0.024823427200317383,0.2
1.0,0.12999999523162842,1.0,0.12999999523162842,0.0,0.0,0.49,-0.09,-0.18,0.4,1.81,1.12,0.79,0.06636762619018555,0.2
1.3355617519087448,-0.4669250545909268,0.8999999761581421,-0.5799999833106995,0.44,0.11,0.49,-0.09,-0.19,0.4,1.88,1.17,0.25,0.03016805648803711,0.2
1.22021991576666,0.6372526994967656,0.949999988079071,0.8899999856948853,0.27,-0.25,0.49,-0.09,-0.19,0.4,1.95,1.15,-0.75,0.03412747383117676,0.2
1.0141336218081958,0.09415064252874214,1.0,0.07999999821186066,0.01,0.01,0.49,-0.09,-0.19,0.4,1.96,1.15,0.79,0.0017781257629394531,0.2
1.3327557780061967,-0.41232967092727557,0.9200000166893005,-0.49000000953674316,0.41,0.08,0.49,-0.1,-0.2,0.4,2.03,1.19,0.19,0.020468950271606445,0.2
1.2439233429880852,0.6226543691616586,0.9200000166893005,0.8899999856948853,0.32,-0.27,0.49,-0.1,-0.2,0.4,2.11,1.17,-0.69,0.00616002082824707,0.2
1.0494676763286857,-0.1304727520434722,1.0,-0.18000000715255737,0.05,0.05,0.49,-0.1,-0.2,0.4,2.12,1.17,0.79,0.02320718765258789,0.2
1.2315267663609837,0.36416464128457243,0.9800000190734863,0.4300000071525574,0.25,-0.07,0.49,-0.1,-0.2,0.4,2.17,1.18,-0.26,0.015073299407958984,0.2
1.2851307568519688,-0.6202335682443728,0.9700000286102295,-0.8500000238418579,0.32,0.23,0.49,-0.1,-0.2,0.4,2.24,1.2,0.63,0.0662689208984375,0.2
1.0677349294818204,0.462171477714824,0.9900000095367432,0.5400000214576721,0.08,-0.08,0.49,-0.1,-0.21,0.4,2.26,1.19,-0.79,0.012239694595336914,0.2
1.022032286894199,-0.009638802551956621,1.0,-0.029999999329447746,0.02,0.02,0.49,-0.1,-0.21,0.4,2.27,1.19,0.75,0.010794639587402344,0.2
