action_x,action_y,a_inc_x,a_inc_y,cur_vel_x,cur_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,time_action,time_step
0.7799999713897705,0.46000000834465027,0.7799999713897705,0.46000000834465027,0.0,0.0,0.55,0.0,0.0,0.4,0.0,0.0,0.0,0.010963916778564453,0.1
0.8370311389406041,0.23756010836283495,0.3199999928474426,0.05000000074505806,0.52,0.19,0.55,-0.0,-0.0,0.4,0.05,0.01,0.35,0.001974344253540039,0.1
0.804033972191758,0.2146110262686028,0.23999999463558197,0.009999999776482582,0.56,0.2,0.55,-0.0,-0.0,0.4,0.11,0.03,0.35,0.0016167163848876953,0.1
0.7846334154358983,0.2112008424937341,0.23000000417232513,0.009999999776482582,0.55,0.2,0.55,-0.0,-0.01,0.4,0.17,0.05,0.35,0.001882791519165039,0.1
0.7646334047070622,0.20120084271725153,0.20999999344348907,0.0,0.55,0.2,0.55,-0.0,-0.01,0.4,0.22,0.07,0.35,0.0015976428985595703,0.1
0.7446334088793873,0.17120084338780378,0.1899999976158142,-0.029999999329447746,0.55,0.2,0.55,-0.01,-0.01,0.4,0.28,0.09,0.35,0.0014982223510742188,0.1
0.7252328521235275,0.15779065983645255,0.18000000715255737,-0.03999999910593033,0.55,0.2,0.55,-0.01,-0.01,0.4,0.33,0.11,0.35,0.0017733573913574219,0.1
0.7058322804665066,0.17438047561454903,0.17000000178813934,-0.019999999552965164,0.54,0.19,0.55,-0.01,-0.02,0.4,0.38,0.13,0.35,0.0016682147979736328,0.1
0.6852328455670166,0.14779065819732481,0.14000000059604645,-0.05000000074505806,0.55,0.2,0.55,-0.01,-0.02,0.4,0.44,0.15,0.35,0.004738807678222656,0.1
0.6758322792744137,0.16438047583806645,0.14000000059604645,-0.029999999329447746,0.54,0.19,0.55,-0.01,-0.02,0.4,0.49,0.17,0.35,0.0015289783477783203,0.1
0.6558322759961582,0.15438047606158387,0.11999999731779099,-0.03999999910593033,0.54,0.19,0.55,-0.01,-0.03,0.4,0.55,0.19,0.35,0.0015959739685058594,0.1
0.6358322801684834,0.12438047486949097,0.10000000149011612,-0.07000000029802322,0.54,0.19,0.55,-0.02,-0.03,0.4,0.6,0.21,0.35,0.0015289783477783203,0.1
0.6274105290644234,0.13744817317239952,0.09000000357627869,-0.019999999552965164,0.54,0.16,0.55,-0.02,-0.03,0.4,0.65,0.23,0.29,0.0014977455139160156,0.1
0.5970071427597766,0.13025974790886985,0.05000000074505806,-0.029999999329447746,0.55,0.16,0.55,-0.02,-0.03,0.4,0.71,0.24,0.29,0.0013942718505859375,0.1
0.5874105262332028,0.12744817339591694,0.05000000074505806,-0.029999999329447746,0.54,0.16,0.55,-0.02,-0.04,0.4,0.76,0.26,0.29,0.001890420913696289,0.1
0.5674105248175925,0.11744817361943435,0.029999999329447746,-0.03999999910593033,0.54,0.16,0.55,-0.02,-0.04,0.4,0.82,0.27,0.29,0.0018453598022460938,0.1
0.5574105250411099,0.12744817339591694,0.019999999552965164,-0.029999999329447746,0.54,0.16,0.55,-0.02,-0.04,0.4,0.87,0.29,0.29,0.0018112659454345703,0.1
0.5374105254881447,0.11744817361943435,0.0,-0.03999999910593033,0.54,0.16,0.55,-0.02,-0.04,0.4,0.92,0.3,0.29,0.0018987655639648438,0.1
0.5378139087380532,0.13463659865944658,0.009999999776482582,-0.019999999552965164,0.53,0.15,0.55,-0.02,-0.05,0.4,0.98,0.32,0.29,0.0014481544494628906,0.1
0.5178139091850881,0.11463659910648141,-0.009999999776482582,-0.03999999910593033,0.53,0.15,0.55,-0.03,-0.05,0.4,1.03,0.33,0.29,0.0014996528625488281,0.1
0.5286206754613878,0.11901344985705811,0.019999999552965164,-0.029999999329447746,0.51,0.15,0.55,-0.03,-0.05,0.4,1.08,0.35,0.29,0.001432657241821289,0.1
0.508217292658514,0.12182502437001105,-0.009999999776482582,-0.029999999329447746,0.52,0.15,0.55,-0.03,-0.05,0.4,1.13,0.37,0.29,0.0013797283172607422,0.1
0.5090240591583312,0.12620187512058775,0.009999999776482582,-0.019999999552965164,0.5,0.15,0.55,-0.03,-0.06,0.4,1.18,0.38,0.29,0.0014700889587402344,0.1
0.4990240593818486,0.13620187489707034,-0.0,-0.009999999776482582,0.5,0.15,0.55,-0.03,-0.06,0.4,1.23,0.39,0.29,0.0014500617980957031,0.1
0.4790240598288834,0.14620187467355292,-0.019999999552965164,-0.0,0.5,0.15,0.55,-0.03,-0.06,0.4,1.28,0.41,0.29,0.0014853477478027344,0.1
0.48983082610518314,0.17057872497709478,0.009999999776482582,0.029999999329447746,0.48,0.14,0.55,-0.03,-0.06,0.4,1.33,0.42,0.29,0.001537322998046875,0.1
0.45902406027591824,0.14620187467355292,-0.03999999910593033,0.0,0.5,0.15,0.55,-0.04,-0.07,0.4,1.38,0.44,0.29,0.0017554759979248047,0.1
0.4906375926050003,0.19495557528063664,0.029999999329447746,0.05999999865889549,0.46,0.13,0.55,-0.04,-0.07,0.4,1.42,0.45,0.29,0.0015861988067626953,0.1
0.4386206756103994,0.1890134482924362,-0.07000000029802322,0.03999999910593033,0.51,0.15,0.55,-0.04,-0.07,0.4,1.48,0.47,0.29,0.0018744468688964844,0.1
0.5021462878194293,0.21939466287815235,0.05999999865889549,0.05999999865889549,0.44,0.16,0.55,-0.04,-0.07,0.4,1.52,0.48,0.35,0.0018084049224853516,0.1
0.42740522842009065,0.19652567067135765,-0.09000000357627869,0.009999999776482582,0.52,0.19,0.55,-0.04,-0.08,0.4,1.57,0.5,0.35,0.001734018325805664,0.1
0.49214628990559184,0.27939466153704784,0.05000000074505806,0.11999999731779099,0.44,0.16,0.55,-0.04,-0.08,0.4,1.62,0.52,0.35,0.0018274784088134766,0.1
0.4387871173990713,0.22395655359504169,-0.07000000029802322,-0.009999999776482582,0.51,0.23,0.55,-0.05,-0.08,0.4,1.67,0.54,0.43,0.0018742084503173828,0.1
0.485188727090888,0.3147119836040373,0.03999999910593033,0.10999999940395355,0.45,0.2,0.55,-0.05,-0.09,0.4,1.71,0.56,0.43,0.0014560222625732422,0.1
0.4493999920935841,0.28477199098512834,-0.05000000074505806,0.009999999776482582,0.5,0.27,0.55,-0.05,-0.09,0.4,1.76,0.58,0.5,0.0013585090637207031,0.1
0.4943543786355537,0.37548974352933884,0.029999999329447746,0.11999999731779099,0.46,0.26,0.55,-0.05,-0.1,0.4,1.81,0.61,0.5,0.0014116764068603516,0.1
0.4615753086108829,0.35225096321954846,-0.05000000074505806,0.019999999552965164,0.51,0.33,0.55,-0.06,-0.1,0.4,1.86,0.64,0.58,0.0014421939849853516,0.1
0.47641586813572356,0.4359107496565095,-0.009999999776482582,0.11999999731779099,0.49,0.32,0.55,-0.06,-0.11,0.4,1.91,0.67,0.58,0.0017075538635253906,0.1
0.47598717075123687,0.47188899233358944,-0.029999999329447746,0.07999999821186066,0.51,0.39,0.55,-0.06,-0.12,0.4,1.96,0.71,0.66,0.0015103816986083984,0.1
0.5137098383008823,0.48178772932681735,0.009999999776482582,0.03999999910593033,0.5,0.44,0.55,-0.07,-0.12,0.4,2.01,0.75,0.72,0.0016818046569824219,0.1
0.4962640110691787,0.5515692739563098,-0.029999999329447746,0.09000000357627869,0.53,0.46,0.55,-0.07,-0.13,0.4,2.07,0.8,0.72,0.001476287841796875,0.1
0.5171158190474315,0.5593735771262167,-0.009999999776482582,0.03999999910593033,0.53,0.52,0.54,-0.08,-0.14,0.4,2.12,0.85,0.78,0.0014410018920898438,0.1
0.5542390051177429,0.6263921413755416,0.019999999552965164,0.10000000149011612,0.53,0.53,0.54,-0.08,-0.15,0.4,2.18,0.9,0.78,0.0014057159423828125,0.1
0.5756085653403341,0.6374478290571212,0.019999999552965164,0.09000000357627869,0.56,0.55,0.54,-0.09,-0.16,0.4,2.23,0.95,0.78,0.0014600753784179688,0.1
0.6256085660853922,0.6674478227986335,0.07000000029802322,0.11999999731779099,0.56,0.55,0.54,-0.1,-0.17,0.4,2.29,1.01,0.78,0.0014617443084716797,0.1
0.6956085663834154,0.7074478219045638,0.14000000059604645,0.1599999964237213,0.56,0.55,0.54,-0.1,-0.19,0.4,2.34,1.06,0.78,0.0014698505401611328,0.1
0.7556085687676012,0.697447831441307,0.20000000298023224,0.15000000596046448,0.56,0.55,0.54,-0.11,-0.2,0.4,2.4,1.12,0.78,0.0014066696166992188,0.1
0.825608576516205,0.697447831441307,0.27000001072883606,0.15000000596046448,0.56,0.55,0.54,-0.11,-0.21,0.4,2.45,1.17,0.78,0.0014879703521728516,0.1
0.8956085693636476,0.6774478207124709,0.3400000035762787,0.12999999523162842,0.56,0.55,0.54,-0.12,-0.22,0.4,2.51,1.23,0.78,0.0015022754669189453,0.1
0.9656085622110903,0.6674478227986335,0.4099999964237213,0.11999999731779099,0.56,0.55,0.54,-0.13,-0.23,0.4,2.56,1.28,0.78,0.0014066696166992188,0.1
1.0056085538664399,0.657447824884796,0.44999998807907104,0.10999999940395355,0.56,0.55,0.53,-0.13,-0.24,0.4,2.62,1.34,0.78,0.0014412403106689453,0.1
1.0656085562506257,0.6274478236927031,0.5099999904632568,0.07999999821186066,0.56,0.55,0.53,-0.14,-0.26,0.4,2.68,1.39,0.78,0.001463174819946289,0.1
1.1156085681715546,0.5974478262259005,0.5600000023841858,0.05000000074505806,0.56,0.55,0.53,-0.15,-0.27,0.4,2.73,1.45,0.78,0.001390218734741211,0.1
1.1656085800924836,0.5674478250338076,0.6100000143051147,0.019999999552965164,0.56,0.55,0.53,-0.15,-0.28,0.4,2.79,1.5,0.78,0.0013990402221679688,0.1
1.195608551482254,0.5274478259278773,0.6399999856948853,-0.019999999552965164,0.56,0.55,0.53,-0.16,-0.29,0.4,2.84,1.56,0.78,0.001390218734741211,0.1
1.221362199458199,0.4834107010055064,0.6800000071525574,-0.05000000074505806,0.54,0.53,0.52,-0.17,-0.31,0.4,2.9,1.61,0.78,0.0014269351959228516,0.1
1.2499926511565367,0.4723550170492171,0.7300000190734863,-0.03999999910593033,0.52,0.51,0.52,-0.17,-0.32,0.4,2.95,1.66,0.78,0.0014460086822509766,0.1
1.2628694453421867,0.4053364527998923,0.75,-0.10000000149011612,0.51,0.51,0.52,-0.18,-0.33,0.4,3.0,1.71,0.78,0.0014793872833251953,0.1
1.2770134844494758,0.4316979140018847,0.7599999904632568,-0.009999999776482582,0.52,0.44,0.52,-0.18,-0.34,0.4,3.05,1.76,0.71,0.0014927387237548828,0.1
1.3022197541476213,0.374689030677635,0.7699999809265137,-0.07999999821186066,0.53,0.45,0.52,-0.19,-0.35,0.4,3.1,1.8,0.71,0.0014758110046386719,0.1
1.3042146467790845,0.3709974746108207,0.7799999713897705,-0.029999999329447746,0.52,0.4,0.51,-0.2,-0.36,0.4,3.15,1.84,0.65,0.0013933181762695312,0.1
1.324214687310243,0.340997475281373,0.800000011920929,-0.05999999865889549,0.52,0.4,0.51,-0.2,-0.37,0.4,3.21,1.88,0.65,0.0014030933380126953,0.1
1.3183293845798842,0.29884603175973923,0.8100000023841858,-0.09000000357627869,0.51,0.39,0.51,-0.21,-0.39,0.4,3.26,1.92,0.65,0.0013954639434814453,0.1
1.3402992203482482,0.30717757089441067,0.8199999928474426,-0.029999999329447746,0.52,0.34,0.51,-0.21,-0.4,0.4,3.31,1.96,0.57,0.001432180404663086,0.1
1.3486911433724549,0.2626159199188342,0.8199999928474426,-0.07999999821186066,0.53,0.34,0.51,-0.22,-0.41,0.4,3.36,1.99,0.57,0.0014157295227050781,0.1
1.3536466878981503,0.2829063483532619,0.8299999833106995,-0.009999999776482582,0.52,0.29,0.5,-0.22,-0.42,0.4,3.41,2.02,0.51,0.0014014244079589844,0.1
1.3611015875878083,0.222669894855542,0.8199999928474426,-0.07999999821186066,0.54,0.3,0.5,-0.23,-0.43,0.4,3.47,2.05,0.51,0.0014510154724121094,0.1
1.362031270854059,0.2250347219830729,0.8299999833106995,-0.029999999329447746,0.53,0.26,0.5,-0.23,-0.43,0.4,3.52,2.08,0.45,0.0014576911926269531,0.1
1.3720312613173158,0.18503472101449742,0.8399999737739563,-0.07000000029802322,0.53,0.26,0.5,-0.24,-0.44,0.4,3.57,2.11,0.45,0.00141143798828125,0.1
1.3673249812266142,0.1983617338498049,0.8299999833106995,-0.019999999552965164,0.54,0.22,0.49,-0.24,-0.45,0.4,3.62,2.13,0.39,0.001430511474609375,0.1
1.377324971689871,0.14836173310474685,0.8399999737739563,-0.07000000029802322,0.54,0.22,0.49,-0.25,-0.46,0.4,3.68,2.15,0.39,0.0017476081848144531,0.1
1.3801608878304013,0.17200600816200795,0.8399999737739563,-0.009999999776482582,0.54,0.18,0.49,-0.25,-0.47,0.4,3.73,2.17,0.32,0.0012650489807128906,0.1
1.3896373950945495,0.12519909713816504,0.8399999737739563,-0.05999999865889549,0.55,0.19,0.49,-0.25,-0.48,0.4,3.79,2.19,0.32,0.0013647079467773438,0.1
1.3791098812260878,0.12152725131199402,0.8399999737739563,-0.029999999329447746,0.54,0.15,0.49,-0.26,-0.49,0.4,3.84,2.21,0.27,0.0016663074493408203,0.1
1.3791098812260878,0.1015272498963837,0.8399999737739563,-0.05000000074505806,0.54,0.15,0.48,-0.26,-0.5,0.4,3.89,2.22,0.27,0.0016665458679199219,0.1
1.3791098812260878,0.051527249151325644,0.8399999737739563,-0.10000000149011612,0.54,0.15,0.48,-0.27,-0.5,0.4,3.95,2.24,0.27,0.0016279220581054688,0.1
1.3808846649009672,0.07880029339974111,0.8500000238418579,-0.019999999552965164,0.53,0.1,0.48,-0.27,-0.51,0.4,4.0,2.25,0.18,0.0016524791717529297,0.1
1.390547008946366,0.062459563956135444,0.8399999737739563,-0.03999999910593033,0.55,0.1,0.48,-0.27,-0.52,0.4,4.06,2.26,0.18,0.0016376972198486328,0.1
1.3807158118897158,0.020629929795525373,0.8399999737739563,-0.07999999821186066,0.54,0.1,0.48,-0.28,-0.53,0.4,4.11,2.27,0.18,0.0016155242919921875,0.1
1.3766767180298767,0.029816989685928476,0.8399999737739563,-0.029999999329447746,0.54,0.06,0.47,-0.28,-0.54,0.4,4.16,2.28,0.11,0.001699209213256836,0.1
